timestamp,episode,global_step,episode_steps,episode_reward,epsilon,avg_loss,replay_size,x_pos,score,coins,x_reward,score_reward,coin_reward,death_penalty,finish_bonus,dead,finished,model_path
2026-06-14T22:27:47,26,8720,61,1151.7,0.91716,14.968172,8720,598.0,200,1,10.0,0.0,0.0,-25.0,0.0,True,False,
2026-06-14T22:27:49,27,8953,233,3250.9,0.914946,14.656526,8953,1539.0,1100,8,0.0,0.0,0.0,-25.0,0.0,True,False,
2026-06-14T22:27:53,28,9306,353,4494.2,0.911593,19.401636,9306,2099.0,1800,13,4.0,0.0,0.0,-25.0,0.0,True,False,
2026-06-14T22:27:59,29,9862,556,6391.8,0.906311,15.59043,9862,2752.0,2400,21,0.0,0.0,0.0,-25.0,0.0,True,False,
2026-06-14T22:28:02,30,10114,252,3469.5,0.903917,20.549945,10114,1558.0,1200,10,0.0,0.0,0.0,-25.0,0.0,True,False,training_runs\dqn_20260614_222632\models\q_network_episode_00030.weights.h5
2026-06-14T22:28:06,31,10562,448,6119.4,0.899661,19.469204,10562,2727.0,1900,16,0.0,0.0,0.0,-25.0,0.0,True,False,
2026-06-14T22:28:08,32,10729,167,1527.3,0.898074,16.505418,10729,621.0,300,1,10.0,0.0,0.0,-25.0,0.0,True,False,
2026-06-14T22:28:10,33,10852,123,1815.8,0.896906,17.424479,10852,877.0,800,7,2.0,0.0,0.0,-25.0,0.0,True,False,
2026-06-14T22:28:11,34,10868,16,299.8,0.896754,16.930663,10868,163.0,100,1,4.0,0.0,0.0,-25.0,0.0,True,False,
2026-06-14T22:28:15,35,11308,440,5841.1,0.892574,21.44731,11308,2723.0,2200,20,4.0,0.0,0.0,-25.0,0.0,True,False,
2026-06-14T22:28:18,36,11564,256,3211.9,0.890142,19.392176,11564,1550.0,1600,10,0.0,0.0,0.0,-25.0,0.0,True,False,
2026-06-14T22:28:20,37,11821,257,4287.5,0.887701,20.160015,11821,2113.0,1300,12,2.0,0.0,0.0,-25.0,0.0,True,False,
2026-06-14T22:28:24,38,12337,516,6188.5,0.882799,23.551887,12337,2712.0,2300,18,6.0,0.0,0.0,-25.0,0.0,True,False,
2026-06-14T22:28:26,39,12435,98,1177.2,0.881868,22.057263,12435,543.0,200,1,6.0,0.0,0.0,-25.0,0.0,True,False,
2026-06-14T22:28:28,40,12583,148,1958.0,0.880462,19.417167,12583,872.0,1000,9,0.0,0.0,0.0,-25.0,0.0,True,False,training_runs\dqn_20260614_222632\models\q_network_episode_00040.weights.h5
2026-06-14T22:28:31,41,12838,255,3356.2,0.878039,21.411242,12838,1549.0,1300,10,0.0,0.0,0.0,-25.0,0.0,True,False,
2026-06-14T22:28:34,42,13108,270,3614.1,0.875474,24.608097,13108,1568.0,1600,10,0.0,0.0,0.0,-25.0,0.0,True,False,
2026-06-14T22:28:35,43,13196,88,1087.1,0.874638,22.064477,13196,483.0,100,1,4.0,0.0,0.0,-25.0,0.0,True,False,
2026-06-14T22:28:38,44,13454,258,3314.0,0.872187,21.901584,13454,1541.0,1200,9,2.0,0.0,0.0,-25.0,0.0,True,False,
2026-06-14T22:28:41,45,13711,257,3494.4,0.869746,23.872369,13711,1556.0,1200,9,6.0,0.0,0.0,-25.0,0.0,True,False,
2026-06-14T22:28:44,46,13953,242,3330.3,0.867447,21.878161,13953,1566.0,1400,9,4.0,0.0,0.0,-25.0,0.0,True,False,
2026-06-14T22:28:46,47,14114,161,2022.2,0.865917,30.510308,14114,866.0,800,5,6.0,0.0,0.0,-25.0,0.0,True,False,
2026-06-14T22:28:49,48,14354,240,3347.2,0.863637,22.71659,14354,1568.0,1100,9,6.0,0.0,0.0,-25.0,0.0,True,False,
2026-06-14T22:28:53,49,14784,430,4026.3,0.859552,23.826694,14784,1552.0,7700,10,6.0,0.0,0.0,-25.0,0.0,True,False,
2026-06-14T22:28:56,50,15070,286,3491.8,0.856835,27.284453,15070,1569.0,2800,10,2.0,0.0,0.0,-25.0,0.0,True,False,training_runs\dqn_20260614_222632\models\q_network_episode_00050.weights.h5
2026-06-14T22:28:57,51,15095,25,248.1,0.856598,21.603875,15095,127.0,100,1,6.0,0.0,0.0,-25.0,0.0,True,False,
2026-06-14T22:29:02,52,15652,557,9131.8,0.851306,23.680435,15652,4362.0,4100,34,2.0,0.0,0.0,-25.0,0.0,True,False,
2026-06-14T22:29:10,53,16664,1012,5485.5,0.841692,24.756696,16664,1562.0,22600,10,6.0,0.0,0.0,-25.0,0.0,True,False,
2026-06-14T22:29:12,54,16796,132,1836.1,0.840438,22.489338,16796,812.0,900,9,0.0,0.0,0.0,-25.0,0.0,True,False,
2026-06-14T22:29:15,55,16992,196,3191.7,0.838576,23.224926,16992,1560.0,1400,8,6.0,0.0,0.0,-25.0,0.0,True,False,
2026-06-14T22:29:19,56,17499,507,4242.1,0.833759,24.190596,17499,1545.0,9200,7,2.0,0.0,0.0,-25.0,0.0,True,False,
2026-06-14T22:29:21,57,17689,190,3146.7,0.831955,24.372803,17689,1568.0,900,7,0.0,0.0,0.0,-25.0,0.0,True,False,
2026-06-14T22:29:25,58,18059,370,4795.1,0.828439,25.261806,18059,2080.0,1500,11,0.0,0.0,0.0,-25.0,0.0,True,False,
2026-06-14T22:29:26,59,18134,75,1036.3,0.827727,22.755703,18134,537.0,200,1,8.0,0.0,0.0,-25.0,0.0,True,False,
2026-06-14T22:29:29,60,18394,260,4288.3,0.825257,23.320541,18394,2092.0,1600,12,0.0,0.0,0.0,-25.0,0.0,True,False,training_runs\dqn_20260614_222632\models\q_network_episode_00060.weights.h5
2026-06-14T22:29:31,61,18613,219,3324.9,0.823176,24.632137,18613,1547.0,900,5,4.0,0.0,0.0,-25.0,0.0,True,False,
2026-06-14T22:29:34,62,18825,212,3182.2,0.821163,23.326745,18825,1556.0,1100,9,6.0,0.0,0.0,-25.0,0.0,True,False,
2026-06-14T22:29:36,63,19039,214,1996.4,0.81913,25.119766,19039,864.0,4300,8,2.0,0.0,0.0,-25.0,0.0,True,False,
2026-06-14T22:29:38,64,19132,93,1237.2,0.818246,23.440164,19132,530.0,200,1,0.0,0.0,0.0,-25.0,0.0,True,False,
2026-06-14T22:29:41,65,19393,261,4320.7,0.815767,22.648457,19393,2110.0,1400,11,4.0,0.0,0.0,-25.0,0.0,True,False,
2026-06-14T22:29:43,66,19487,94,1170.8,0.814874,22.334855,19487,559.0,300,1,6.0,0.0,0.0,-25.0,0.0,True,False,
2026-06-14T22:29:44,67,19535,48,1061.1,0.814418,21.854546,19535,544.0,200,1,6.0,0.0,0.0,-25.0,0.0,True,False,
2026-06-14T22:29:45,68,19641,106,1675.5,0.813411,20.382931,19641,830.0,800,6,6.0,0.0,0.0,-25.0,0.0,True,False,
2026-06-14T22:29:48,69,19886,245,3386.0,0.811083,21.300681,19886,1564.0,1200,10,8.0,0.0,0.0,-25.0,0.0,True,False,
2026-06-14T22:29:49,70,19916,30,209.1,0.810798,22.15606,19916,105.0,0,0,2.0,0.0,0.0,-25.0,0.0,True,False,training_runs\dqn_20260614_222632\models\q_network_episode_00070.weights.h5
2026-06-14T22:29:50,71,20010,94,1720.5,0.809905,24.781193,20010,854.0,1000,8,8.0,0.0,0.0,-25.0,0.0,True,False,
2026-06-14T22:29:53,72,20234,224,3264.6,0.807777,26.431394,20234,1565.0,1600,10,4.0,0.0,0.0,-25.0,0.0,True,False,
2026-06-14T22:29:59,73,20901,667,9624.1,0.801441,22.987698,20901,4400.0,4500,38,10.0,0.0,0.0,-25.0,0.0,True,False,
2026-06-14T22:30:03,74,21350,449,6012.5,0.797175,24.50562,21350,2702.0,4400,21,10.0,0.0,0.0,-25.0,0.0,True,False,
2026-06-14T22:30:05,75,21492,142,1890.2,0.795826,26.958426,21492,790.0,1100,9,8.0,0.0,0.0,-25.0,0.0,True,False,
2026-06-14T22:30:07,76,21573,81,1176.0,0.795057,21.658034,21573,577.0,200,1,6.0,0.0,0.0,-25.0,0.0,True,False,
2026-06-14T22:30:10,77,21855,282,4422.6,0.792377,23.485861,21855,2102.0,1700,13,4.0,0.0,0.0,-25.0,0.0,True,False,
2026-06-14T22:30:12,78,22041,186,2968.8,0.79061,26.297311,22041,1446.0,1300,9,6.0,0.0,0.0,-25.0,0.0,True,False,
2026-06-14T22:30:14,79,22143,102,1771.9,0.789641,28.146936,22143,846.0,700,7,6.0,0.0,0.0,-25.0,0.0,True,False,
2026-06-14T22:30:16,80,22370,227,3232.4,0.787485,25.729195,22370,1570.0,1200,9,10.0,0.0,0.0,-25.0,0.0,True,False,training_runs\dqn_20260614_222632\models\q_network_episode_00080.weights.h5
2026-06-14T22:30:17,81,22434,64,1136.7,0.786877,23.950944,22434,579.0,200,1,6.0,0.0,0.0,-25.0,0.0,True,False,
2026-06-14T22:30:18,82,22456,22,258.3,0.786668,18.791765,22456,140.0,0,0,6.0,0.0,0.0,-25.0,0.0,True,False,
2026-06-14T22:30:21,83,22718,262,4232.3,0.784179,24.012025,22718,2098.0,1500,11,0.0,0.0,0.0,-25.0,0.0,True,False,
2026-06-14T22:30:24,84,23103,385,5737.1,0.780521,29.171724,23103,2730.0,2000,20,4.0,0.0,0.0,-25.0,0.0,True,False,
2026-06-14T22:30:27,85,23299,196,3174.7,0.77866,28.652949,23299,1568.0,1200,9,0.0,0.0,0.0,-25.0,0.0,True,False,
2026-06-14T22:30:31,86,23754,455,6049.9,0.774337,25.573022,23754,2698.0,4400,17,0.0,0.0,0.0,-25.0,0.0,True,False,
2026-06-14T22:30:34,87,24007,253,3399.0,0.771934,24.479992,24007,1537.0,1500,10,2.0,0.0,0.0,-25.0,0.0,True,False,
2026-06-14T22:30:37,88,24246,239,4224.7,0.769663,25.921989,24246,2081.0,1600,12,0.0,0.0,0.0,-25.0,0.0,True,False,
2026-06-14T22:30:46,89,25444,1198,6616.0,0.758282,26.20764,25444,1559.0,29500,11,2.0,0.0,0.0,-25.0,0.0,True,False,
2026-06-14T22:30:54,90,26429,985,4919.9,0.748924,26.858229,26429,858.0,23200,6,0.0,0.0,0.0,-25.0,0.0,True,False,training_runs\dqn_20260614_222632\models\q_network_episode_00090.weights.h5
2026-06-14T22:31:06,91,27929,1500,6019.7,0.734675,26.931332,27929,896.0,40200,7,0.0,0.0,0.0,0.0,0.0,False,False,
2026-06-14T22:31:08,92,28086,157,3089.3,0.733183,27.909065,28086,1550.0,1400,8,8.0,0.0,0.0,-25.0,0.0,True,False,
2026-06-14T22:31:09,93,28105,19,280.5,0.733003,20.453458,28105,151.0,100,1,6.0,0.0,0.0,-25.0,0.0,True,False,
2026-06-14T22:31:10,94,28166,61,1164.0,0.732423,25.753266,28166,596.0,100,1,8.0,0.0,0.0,-25.0,0.0,True,False,
2026-06-14T22:31:13,95,28401,235,3419.0,0.73019,26.307065,28401,1564.0,900,7,0.0,0.0,0.0,-25.0,0.0,True,False,
2026-06-14T22:31:16,96,28631,230,4272.5,0.728006,24.684536,28631,2110.0,1600,14,2.0,0.0,0.0,-25.0,0.0,True,False,
2026-06-14T22:31:18,97,28779,148,2822.0,0.7266,28.864151,28779,1391.0,1300,9,6.0,0.0,0.0,-25.0,0.0,True,False,
2026-06-14T22:31:20,98,29002,223,4292.0,0.724481,25.298718,29002,2089.0,1400,9,6.0,0.0,0.0,-25.0,0.0,True,False,
2026-06-14T22:31:24,99,29367,365,5693.9,0.721013,27.424805,29367,2708.0,2000,19,8.0,0.0,0.0,-25.0,0.0,True,False,
2026-06-14T22:31:25,100,29438,71,1223.8,0.720339,30.548719,29438,615.0,100,1,10.0,0.0,0.0,-25.0,0.0,True,False,training_runs\dqn_20260614_222632\models\q_network_episode_00100.weights.h5
2026-06-14T22:31:26,101,29458,20,267.3,0.720149,24.481658,29458,150.0,0,0,6.0,0.0,0.0,-25.0,0.0,True,False,
2026-06-14T22:31:27,102,29534,76,1239.9,0.719427,25.856474,29534,628.0,300,1,4.0,0.0,0.0,-25.0,0.0,True,False,
2026-06-14T22:31:28,103,29623,89,1784.2,0.718581,32.592791,29623,835.0,900,8,6.0,0.0,0.0,-25.0,0.0,True,False,
2026-06-14T22:31:30,104,29692,69,1208.7,0.717926,25.874102,29692,625.0,100,1,4.0,0.0,0.0,-25.0,0.0,True,False,
2026-06-14T22:31:31,105,29773,81,1157.9,0.717156,27.390504,29773,580.0,300,1,8.0,0.0,0.0,-25.0,0.0,True,False,
2026-06-14T22:31:34,106,30171,398,7276.6,0.713376,28.893009,30171,3540.0,3200,28,0.0,0.0,0.0,-25.0,0.0,True,False,
2026-06-14T22:31:39,107,30727,556,9126.7,0.708094,29.651016,30727,4402.0,3500,31,4.0,0.0,0.0,-25.0,0.0,True,False,
2026-06-14T22:31:42,108,30947,220,3288.2,0.706004,28.385203,30947,1562.0,2100,10,4.0,0.0,0.0,-25.0,0.0,True,False,
2026-06-14T22:31:43,109,31001,54,1192.5,0.705491,38.456221,31001,617.0,100,1,4.0,0.0,0.0,-25.0,0.0,True,False,
2026-06-14T22:31:46,110,31310,309,3784.4,0.702555,29.253935,31310,1561.0,1500,10,10.0,0.0,0.0,-25.0,0.0,True,False,training_runs\dqn_20260614_222632\models\q_network_episode_00110.weights.h5
2026-06-14T22:31:49,111,31494,184,4213.5,0.700807,31.009719,31494,2098.0,1400,11,4.0,0.0,0.0,-25.0,0.0,True,False,
2026-06-14T22:31:53,112,31879,385,5879.9,0.697149,26.877646,31879,2745.0,2200,17,10.0,0.0,0.0,-25.0,0.0,True,False,
2026-06-14T22:31:54,113,31938,59,1153.7,0.696589,28.589185,31938,589.0,0,0,10.0,0.0,0.0,-25.0,0.0,True,False,
2026-06-14T22:31:59,114,32450,512,8993.6,0.691725,32.45569,32450,4362.0,3300,34,0.0,0.0,0.0,-25.0,0.0,True,False,
2026-06-14T22:32:02,115,32752,302,5665.2,0.688856,33.091328,32752,2731.0,2200,19,6.0,0.0,0.0,-25.0,0.0,True,False,
2026-06-14T22:32:08,116,33430,678,13015.9,0.682415,30.526229,33430,6296.0,6100,58,6.0,0.0,0.0,-25.0,0.0,True,False,
2026-06-14T22:32:11,117,33729,299,3743.3,0.679574,28.011246,33729,1569.0,4800,9,2.0,0.0,0.0,-25.0,0.0,True,False,
2026-06-14T22:32:11,118,33754,25,267.2,0.679337,27.35323,33754,126.0,0,0,0.0,0.0,0.0,-25.0,0.0,True,False,
2026-06-14T22:32:12,119,33769,15,308.2,0.679195,35.949327,33769,167.0,100,1,4.0,0.0,0.0,-25.0,0.0,True,False,
2026-06-14T22:32:13,120,33844,75,1282.4,0.678482,32.310327,33844,604.0,200,1,10.0,0.0,0.0,-25.0,0.0,True,False,training_runs\dqn_20260614_222632\models\q_network_episode_00120.weights.h5
2026-06-14T22:32:15,121,33955,111,1874.5,0.677428,33.412654,33955,896.0,1200,9,0.0,0.0,0.0,-25.0,0.0,True,False,
2026-06-14T22:32:16,122,34046,91,2125.2,0.676563,35.910156,34046,1072.0,900,6,10.0,0.0,0.0,-25.0,0.0,True,False,
2026-06-14T22:32:19,123,34241,195,3274.1,0.67471,33.277519,34241,1552.0,1000,8,4.0,0.0,0.0,-25.0,0.0,True,False,
2026-06-14T22:32:20,124,34330,89,1796.4,0.673865,29.724292,34330,896.0,900,8,0.0,0.0,0.0,-25.0,0.0,True,False,
2026-06-14T22:32:28,125,35220,890,4571.9,0.66541,33.558791,35220,858.0,21500,8,0.0,0.0,0.0,-25.0,0.0,True,False,
2026-06-14T22:32:30,126,35423,203,4272.9,0.663482,32.105999,35423,2107.0,1200,8,8.0,0.0,0.0,-25.0,0.0,True,False,
2026-06-14T22:32:33,127,35642,219,3328.6,0.661401,29.868201,35642,1569.0,1700,10,2.0,0.0,0.0,-25.0,0.0,True,False,
2026-06-14T22:32:34,128,35693,51,1226.0,0.660917,37.159743,35693,633.0,300,1,10.0,0.0,0.0,-25.0,0.0,True,False,
2026-06-14T22:32:35,129,35755,62,1169.5,0.660327,29.192753,35755,601.0,100,1,6.0,0.0,0.0,-25.0,0.0,True,False,
2026-06-14T22:32:38,130,36026,271,5569.3,0.657753,33.676828,36026,2736.0,1900,15,2.0,0.0,0.0,-25.0,0.0,True,False,training_runs\dqn_20260614_222632\models\q_network_episode_00130.weights.h5
2026-06-14T22:32:42,131,36340,314,5610.1,0.65477,31.64306,36340,2708.0,1900,17,10.0,0.0,0.0,-25.0,0.0,True,False,
2026-06-14T22:32:45,132,36585,245,3512.9,0.652443,34.303867,36585,1564.0,1200,9,10.0,0.0,0.0,-25.0,0.0,True,False,
2026-06-14T22:32:46,133,36632,47,1044.3,0.651996,36.688782,36632,541.0,0,0,4.0,0.0,0.0,-25.0,0.0,True,False,
2026-06-14T22:32:48,134,36698,66,1233.9,0.651369,38.150094,36698,637.0,100,1,2.0,0.0,0.0,-25.0,0.0,True,False,
2026-06-14T22:32:49,135,36846,148,3104.0,0.649963,31.849101,36846,1554.0,1400,9,10.0,0.0,0.0,-25.0,0.0,True,False,
2026-06-14T22:32:50,136,36864,18,303.2,0.649792,32.436734,36864,159.0,100,1,8.0,0.0,0.0,-25.0,0.0,True,False,
2026-06-14T22:32:55,137,37335,471,9034.5,0.645317,33.423064,37335,4387.0,3900,38,2.0,0.0,0.0,-25.0,0.0,True,False,
2026-06-14T22:33:05,138,38546,1211,10199.9,0.633813,32.169367,38546,3533.0,23200,21,8.0,0.0,0.0,-25.0,0.0,True,False,
2026-06-14T22:33:07,139,38739,193,3226.7,0.63198,31.508761,38739,1568.0,1000,8,0.0,0.0,0.0,-25.0,0.0,True,False,
2026-06-14T22:33:11,140,39066,327,5694.0,0.628873,34.652022,39066,2711.0,2100,18,0.0,0.0,0.0,-25.0,0.0,True,False,training_runs\dqn_20260614_222632\models\q_network_episode_00140.weights.h5
2026-06-14T22:33:13,141,39243,177,4142.7,0.627192,37.047925,39243,2094.0,700,4,10.0,0.0,0.0,-25.0,0.0,True,False,
2026-06-14T22:33:16,142,39414,171,3135.6,0.625567,32.191798,39414,1558.0,1300,8,8.0,0.0,0.0,-25.0,0.0,True,False,
2026-06-14T22:33:16,143,39429,15,304.1,0.625425,32.476731,39429,165.0,100,1,8.0,0.0,0.0,-25.0,0.0,True,False,
2026-06-14T22:33:19,144,39659,230,4398.3,0.623239,35.332493,39659,2113.0,1800,12,2.0,0.0,0.0,-25.0,0.0,True,False,
2026-06-14T22:33:20,145,39737,78,1623.7,0.622499,33.969319,39737,791.0,900,7,8.0,0.0,0.0,-25.0,0.0,True,False,
2026-06-14T22:33:33,146,41237,1500,6198.6,0.608248,35.596364,41237,892.0,40500,6,0.0,0.0,0.0,0.0,0.0,False,False,
2026-06-14T22:33:37,147,41590,353,7175.9,0.604895,35.045756,41590,3541.0,2100,20,4.0,0.0,0.0,-25.0,0.0,True,False,
2026-06-14T22:33:39,148,41819,229,3506.4,0.60272,34.50961,41819,1568.0,1000,8,0.0,0.0,0.0,-25.0,0.0,True,False,
2026-06-14T22:33:40,149,41834,15,306.2,0.602577,25.765162,41834,166.0,100,1,2.0,0.0,0.0,-25.0,0.0,True,False,
2026-06-14T22:33:43,150,42144,310,5573.3,0.599632,37.190077,42144,2747.0,2500,22,10.0,0.0,0.0,-25.0,0.0,True,False,training_runs\dqn_20260614_222632\models\q_network_episode_00150.weights.h5
2026-06-14T22:33:44,151,42200,56,1195.8,0.5991,32.913669,42200,611.0,300,1,4.0,0.0,0.0,-25.0,0.0,True,False,
2026-06-14T22:33:46,152,42333,133,3065.4,0.597837,39.133442,42333,1547.0,800,5,0.0,0.0,0.0,-25.0,0.0,True,False,
2026-06-14T22:33:47,153,42415,82,1666.1,0.597058,36.173647,42415,808.0,1200,9,6.0,0.0,0.0,-25.0,0.0,True,False,
2026-06-14T22:33:51,154,42677,262,5510.1,0.594569,34.074282,42677,2739.0,1000,9,8.0,0.0,0.0,-25.0,0.0,True,False,
2026-06-14T22:33:52,155,42788,111,2719.4,0.593514,41.131927,42788,1374.0,1000,8,10.0,0.0,0.0,-25.0,0.0,True,False,
2026-06-14T22:33:56,156,43070,282,5481.1,0.590835,34.613719,43070,2718.0,2000,17,8.0,0.0,0.0,-25.0,0.0,True,False,
2026-06-14T22:33:57,157,43159,89,1779.2,0.58999,34.431882,43159,896.0,800,7,0.0,0.0,0.0,-25.0,0.0,True,False,
2026-06-14T22:33:59,158,43262,103,2392.2,0.589011,33.860282,43262,1213.0,600,4,6.0,0.0,0.0,-25.0,0.0,True,False,
2026-06-14T22:33:59,159,43277,15,312.2,0.588869,21.707361,43277,169.0,100,1,8.0,0.0,0.0,-25.0,0.0,True,False,
2026-06-14T22:34:12,160,44777,1500,5971.7,0.574619,36.769241,44777,896.0,41200,7,0.0,0.0,0.0,0.0,0.0,False,False,training_runs\dqn_20260614_222632\models\q_network_episode_00160.weights.h5
2026-06-14T22:34:13,161,44830,53,1209.2,0.574115,41.543019,44830,625.0,100,1,6.0,0.0,0.0,-25.0,0.0,True,False,
2026-06-14T22:34:18,162,45292,462,10687.3,0.569726,38.828891,45292,5319.0,4000,39,2.0,0.0,0.0,-25.0,0.0,True,False,
2026-06-14T22:34:21,163,45601,309,7123.8,0.56679,36.976168,45601,3533.0,2500,22,6.0,0.0,0.0,-25.0,0.0,True,False,
2026-06-14T22:34:22,164,45621,20,271.2,0.566601,42.315093,45621,146.0,0,0,4.0,0.0,0.0,-25.0,0.0,True,False,
2026-06-14T22:34:24,165,45760,139,3061.9,0.56528,39.888094,45760,1563.0,500,2,0.0,0.0,0.0,-25.0,0.0,True,False,
2026-06-14T22:34:24,166,45788,28,252.0,0.565014,31.301854,45788,115.0,0,0,4.0,0.0,0.0,-25.0,0.0,True,False,
2026-06-14T22:34:26,167,45879,91,2123.4,0.56415,33.895881,45879,1069.0,900,8,8.0,0.0,0.0,-25.0,0.0,True,False,
2026-06-14T22:34:37,168,47286,1407,9271.0,0.550783,38.87253,47286,2722.0,32700,17,8.0,0.0,0.0,-25.0,0.0,True,False,
2026-06-14T22:34:38,169,47335,49,1241.7,0.550318,30.847813,47335,643.0,100,0,10.0,0.0,0.0,-25.0,0.0,True,False,
2026-06-14T22:34:40,170,47522,187,4209.7,0.548541,45.850702,47522,2112.0,1500,12,0.0,0.0,0.0,-25.0,0.0,True,False,training_runs\dqn_20260614_222632\models\q_network_episode_00170.weights.h5
2026-06-14T22:34:42,171,47656,134,2528.2,0.547268,36.216886,47656,1242.0,900,8,6.0,0.0,0.0,-25.0,0.0,True,False,
2026-06-14T22:34:46,172,47984,328,7191.5,0.544152,38.050024,47984,3550.0,2800,27,10.0,0.0,0.0,-25.0,0.0,True,False,
2026-06-14T22:34:48,173,48108,124,3097.5,0.542974,36.823552,48108,1563.0,1100,9,8.0,0.0,0.0,-25.0,0.0,True,False,
2026-06-14T22:34:50,174,48378,270,2279.9,0.540409,42.209428,48378,866.0,5700,8,4.0,0.0,0.0,-25.0,0.0,True,False,
2026-06-14T22:34:53,175,48538,160,3135.0,0.538889,36.498823,48538,1568.0,1000,9,0.0,0.0,0.0,-25.0,0.0,True,False,
2026-06-14T22:34:55,176,48748,210,4275.1,0.536894,36.105541,48748,2113.0,1000,9,2.0,0.0,0.0,-25.0,0.0,True,False,
2026-06-14T22:34:58,177,48953,205,4331.0,0.534946,37.543427,48953,2112.0,900,9,0.0,0.0,0.0,-25.0,0.0,True,False,
2026-06-14T22:34:59,178,49052,99,2170.8,0.534006,40.194234,49052,1099.0,200,1,8.0,0.0,0.0,-25.0,0.0,True,False,
2026-06-14T22:35:00,179,49093,41,1005.7,0.533617,44.283494,49093,521.0,200,1,10.0,0.0,0.0,-25.0,0.0,True,False,
2026-06-14T22:35:01,180,49120,27,269.5,0.53336,55.356697,49120,119.0,100,1,8.0,0.0,0.0,-25.0,0.0,True,False,training_runs\dqn_20260614_222632\models\q_network_episode_00180.weights.h5
2026-06-14T22:35:03,181,49264,144,3136.3,0.531992,38.119818,49264,1569.0,1200,8,2.0,0.0,0.0,-25.0,0.0,True,False,
