timestamp,episode,global_step,episode_steps,episode_reward,epsilon,avg_loss,replay_size,x_pos,score,coins,x_reward,score_reward,enemy_score_ignored,coin_reward,time_penalty,death_penalty,finish_bonus,dead,finished,model_path
2026-06-16T20:35:06,48,20076,355,4624.7,0.987285,7.429338,20076,2111.0,1600,16,6.0,0.0,0.0,0.0,-0.1,-25.0,0.0,True,False,
2026-06-16T20:35:07,49,20381,305,3751.2,0.987092,8.122797,20381,1556.0,900,9,4.0,0.0,0.0,0.0,-0.1,-25.0,0.0,True,False,
2026-06-16T20:35:09,50,20658,277,3462.4,0.986917,6.116742,20658,1570.0,1100,11,4.0,0.0,0.0,0.0,-0.1,-25.0,0.0,True,False,training_runs\dqn_20260616_203344\models\q_network_episode_00050.weights.h5
2026-06-16T20:35:10,51,21120,462,6189.6,0.986624,5.786101,21120,2748.0,2100,21,6.0,0.0,0.0,0.0,-0.1,-25.0,0.0,True,False,
2026-06-16T20:35:12,52,21580,460,4436.1,0.986333,5.566139,21580,1568.0,1000,10,0.0,0.0,0.0,0.0,-0.1,-25.0,0.0,True,False,
2026-06-16T20:35:14,53,22148,568,5339.7,0.985973,5.30369,22148,2080.0,1600,16,0.0,0.0,0.0,0.0,-0.1,-25.0,0.0,True,False,
2026-06-16T20:35:16,54,22586,438,5226.2,0.985696,5.210734,22586,2104.0,1100,11,8.0,0.0,0.0,0.0,-0.1,-25.0,0.0,True,False,
2026-06-16T20:35:18,55,22936,350,3818.9,0.985474,5.062765,22936,1552.0,900,9,0.0,0.0,0.0,0.0,-0.1,-25.0,0.0,True,False,
2026-06-16T20:35:19,56,23271,335,3606.0,0.985262,4.839923,23271,1555.0,1000,10,6.0,0.0,0.0,0.0,-0.1,-25.0,0.0,True,False,
2026-06-16T20:35:21,57,23833,562,6220.0,0.984906,4.772581,23833,2746.0,1800,18,4.0,0.0,0.0,0.0,-0.1,-25.0,0.0,True,False,
2026-06-16T20:35:23,58,24285,452,4108.4,0.984619,4.697913,24285,1536.0,900,9,0.0,0.0,0.0,0.0,-0.1,-25.0,0.0,True,False,
2026-06-16T20:35:24,59,24583,298,3492.9,0.984431,4.666385,24583,1536.0,1000,10,0.0,0.0,0.0,0.0,-0.1,-25.0,0.0,True,False,
2026-06-16T20:35:25,60,24844,261,3220.9,0.984265,4.317704,24844,1562.0,1100,11,0.0,0.0,0.0,0.0,-0.1,-25.0,0.0,True,False,training_runs\dqn_20260616_203344\models\q_network_episode_00060.weights.h5
2026-06-16T20:35:26,61,25178,334,4587.9,0.984054,11.626528,25178,2097.0,1300,13,4.0,0.0,0.0,0.0,-0.1,-25.0,0.0,True,False,
2026-06-16T20:35:29,62,25918,740,8323.0,0.983585,7.415011,25918,3525.0,2900,29,2.0,0.0,0.0,0.0,-0.1,-25.0,0.0,True,False,
2026-06-16T20:35:30,63,26228,310,3849.2,0.983389,6.865115,26228,1570.0,1100,11,8.0,0.0,0.0,0.0,-0.1,-25.0,0.0,True,False,
2026-06-16T20:35:32,64,26884,656,6678.7,0.982973,6.580306,26884,2738.0,2000,20,4.0,0.0,0.0,0.0,-0.1,-25.0,0.0,True,False,
2026-06-16T20:35:34,65,27146,262,3311.2,0.982808,6.038833,27146,1554.0,1000,10,2.0,0.0,0.0,0.0,-0.1,-25.0,0.0,True,False,
2026-06-16T20:35:35,66,27559,413,4894.4,0.982546,6.090869,27559,2098.0,1500,15,4.0,0.0,0.0,0.0,-0.1,-25.0,0.0,True,False,
2026-06-16T20:35:37,67,27937,378,3952.1,0.982307,6.367812,27937,1546.0,1100,11,4.0,0.0,0.0,0.0,-0.1,-25.0,0.0,True,False,
2026-06-16T20:35:38,68,28269,332,4473.0,0.982096,5.829506,28269,2093.0,1700,17,0.0,0.0,0.0,0.0,-0.1,-25.0,0.0,True,False,
2026-06-16T20:35:40,69,28698,429,4939.7,0.981825,5.422888,28698,2113.0,1300,13,10.0,0.0,0.0,0.0,-0.1,-25.0,0.0,True,False,
2026-06-16T20:35:41,70,29019,321,3717.8,0.981621,5.460911,29019,1547.0,1000,10,0.0,0.0,0.0,0.0,-0.1,-25.0,0.0,True,False,training_runs\dqn_20260616_203344\models\q_network_episode_00070.weights.h5
2026-06-16T20:35:42,71,29385,366,3785.9,0.98139,5.481265,29385,1549.0,1000,10,4.0,0.0,0.0,0.0,-0.1,-25.0,0.0,True,False,
2026-06-16T20:35:44,72,29825,440,4835.6,0.981111,5.555347,29825,2107.0,1500,15,6.0,0.0,0.0,0.0,-0.1,-25.0,0.0,True,False,
2026-06-16T20:35:46,73,30313,488,4137.7,0.980802,11.680587,30313,1548.0,900,9,6.0,0.0,0.0,0.0,-0.1,-25.0,0.0,True,False,
2026-06-16T20:35:47,74,30543,230,3330.3,0.980656,7.641686,30543,1569.0,1000,10,2.0,0.0,0.0,0.0,-0.1,-25.0,0.0,True,False,
2026-06-16T20:35:49,75,31013,470,5109.5,0.980358,7.396712,31013,2093.0,1500,15,4.0,0.0,0.0,0.0,-0.1,-25.0,0.0,True,False,
2026-06-16T20:35:52,76,31950,937,10369.8,0.979765,6.848455,31950,4389.0,3300,34,4.0,0.0,0.0,0.0,-0.1,-25.0,0.0,True,False,
2026-06-16T20:35:53,77,32333,383,3538.6,0.979522,6.925771,32333,1551.0,800,8,4.0,0.0,0.0,0.0,-0.1,-25.0,0.0,True,False,
2026-06-16T20:35:55,78,32751,418,3981.8,0.979258,6.67074,32751,1553.0,900,9,6.0,0.0,0.0,0.0,-0.1,-25.0,0.0,True,False,
2026-06-16T20:35:56,79,33024,273,3490.0,0.979085,6.078268,33024,1567.0,900,9,8.0,0.0,0.0,0.0,-0.1,-25.0,0.0,True,False,
2026-06-16T20:35:57,80,33323,299,3557.5,0.978895,6.309159,33323,1569.0,900,9,2.0,0.0,0.0,0.0,-0.1,-25.0,0.0,True,False,training_runs\dqn_20260616_203344\models\q_network_episode_00080.weights.h5
2026-06-16T20:35:58,81,33561,238,3293.1,0.978745,6.586793,33561,1571.0,1000,10,6.0,0.0,0.0,0.0,-0.1,-25.0,0.0,True,False,
2026-06-16T20:36:00,82,33988,427,4892.5,0.978474,6.656479,33988,2092.0,1300,13,8.0,0.0,0.0,0.0,-0.1,-25.0,0.0,True,False,
2026-06-16T20:36:01,83,34425,437,6069.2,0.978198,6.317183,34425,2712.0,1900,19,6.0,0.0,0.0,0.0,-0.1,-25.0,0.0,True,False,
2026-06-16T20:36:03,84,35040,615,6723.1,0.977808,8.563231,35040,2710.0,2000,20,4.0,0.0,0.0,0.0,-0.1,-25.0,0.0,True,False,
2026-06-16T20:36:05,85,35463,423,5812.8,0.97754,10.515368,35463,2698.0,1900,19,2.0,0.0,0.0,0.0,-0.1,-25.0,0.0,True,False,
2026-06-16T20:36:07,86,35781,318,3494.0,0.977339,7.764101,35781,1547.0,900,9,6.0,0.0,0.0,0.0,-0.1,-25.0,0.0,True,False,
2026-06-16T20:36:08,87,36183,402,4901.7,0.977084,7.519762,36183,2112.0,1400,14,8.0,0.0,0.0,0.0,-0.1,-25.0,0.0,True,False,
2026-06-16T20:36:09,88,36505,322,3783.3,0.97688,7.138392,36505,1568.0,1000,10,0.0,0.0,0.0,0.0,-0.1,-25.0,0.0,True,False,
2026-06-16T20:36:11,89,37068,563,7671.9,0.976524,7.269108,37068,3538.0,2900,29,2.0,0.0,0.0,0.0,-0.1,-25.0,0.0,True,False,
2026-06-16T20:36:13,90,37567,499,5119.1,0.976208,7.116349,37567,2108.0,1600,16,4.0,0.0,0.0,0.0,-0.1,-25.0,0.0,True,False,training_runs\dqn_20260616_203344\models\q_network_episode_00090.weights.h5
2026-06-16T20:36:14,91,37890,323,3629.1,0.976003,7.156865,37890,1569.0,1000,10,6.0,0.0,0.0,0.0,-0.1,-25.0,0.0,True,False,
2026-06-16T20:36:16,92,38185,295,3469.1,0.975816,6.702458,38185,1568.0,900,9,0.0,0.0,0.0,0.0,-0.1,-25.0,0.0,True,False,
2026-06-16T20:36:17,93,38455,270,3318.3,0.975645,6.827301,38455,1550.0,1000,10,2.0,0.0,0.0,0.0,-0.1,-25.0,0.0,True,False,
2026-06-16T20:36:19,94,39007,552,5338.0,0.975296,6.518488,39007,2113.0,1600,16,6.0,0.0,0.0,0.0,-0.1,-25.0,0.0,True,False,
2026-06-16T20:36:20,95,39387,380,3781.0,0.975055,7.144055,39387,1564.0,900,9,6.0,0.0,0.0,0.0,-0.1,-25.0,0.0,True,False,
2026-06-16T20:36:22,96,39835,448,5099.3,0.974771,7.110311,39835,2095.0,1400,14,4.0,0.0,0.0,0.0,-0.1,-25.0,0.0,True,False,
2026-06-16T20:36:23,97,40172,337,3694.4,0.974558,13.511823,40172,1560.0,900,9,0.0,0.0,0.0,0.0,-0.1,-25.0,0.0,True,False,
2026-06-16T20:36:25,98,40738,566,6176.6,0.974199,7.792949,40738,2735.0,2000,20,4.0,0.0,0.0,0.0,-0.1,-25.0,0.0,True,False,
2026-06-16T20:36:26,99,41094,356,4645.6,0.973974,7.055291,41094,2108.0,1700,17,0.0,0.0,0.0,0.0,-0.1,-25.0,0.0,True,False,
2026-06-16T20:36:27,100,41311,217,3195.2,0.973836,7.072954,41311,1563.0,1000,10,8.0,0.0,0.0,0.0,-0.1,-25.0,0.0,True,False,training_runs\dqn_20260616_203344\models\q_network_episode_00100.weights.h5
2026-06-16T20:36:30,101,41997,686,8115.9,0.973402,7.405033,41997,3525.0,3000,30,0.0,0.0,0.0,0.0,-0.1,-25.0,0.0,True,False,
2026-06-16T20:36:31,102,42317,320,3591.9,0.973199,7.34292,42317,1564.0,800,8,4.0,0.0,0.0,0.0,-0.1,-25.0,0.0,True,False,
2026-06-16T20:36:32,103,42603,286,3445.7,0.973018,6.931698,42603,1539.0,1000,10,0.0,0.0,0.0,0.0,-0.1,-25.0,0.0,True,False,
2026-06-16T20:36:34,104,42902,299,3774.6,0.972829,7.222488,42902,1570.0,1000,10,4.0,0.0,0.0,0.0,-0.1,-25.0,0.0,True,False,
2026-06-16T20:36:35,105,43365,463,5991.7,0.972535,6.905667,43365,2717.0,1800,18,8.0,0.0,0.0,0.0,-0.1,-25.0,0.0,True,False,
2026-06-16T20:36:37,106,43779,414,4832.9,0.972273,7.054857,43779,2088.0,1400,14,0.0,0.0,0.0,0.0,-0.1,-25.0,0.0,True,False,
2026-06-16T20:36:38,107,44050,271,3359.9,0.972102,6.980483,44050,1559.0,1000,10,0.0,0.0,0.0,0.0,-0.1,-25.0,0.0,True,False,
2026-06-16T20:36:39,108,44375,325,4508.5,0.971896,6.780682,44375,2097.0,1400,14,0.0,0.0,0.0,0.0,-0.1,-25.0,0.0,True,False,
2026-06-16T20:36:40,109,44605,230,3438.9,0.97175,6.556648,44605,1570.0,900,9,4.0,0.0,0.0,0.0,-0.1,-25.0,0.0,True,False,
2026-06-16T20:36:42,110,45117,512,4560.4,0.971426,10.06006,45117,1561.0,1100,11,4.0,0.0,0.0,0.0,-0.1,-25.0,0.0,True,False,training_runs\dqn_20260616_203344\models\q_network_episode_00110.weights.h5
2026-06-16T20:36:46,111,46175,1058,13922.0,0.970756,7.479342,46175,6336.0,5100,51,2.0,0.0,0.0,0.0,-0.1,-25.0,0.0,True,False,
2026-06-16T20:36:47,112,46488,313,4456.3,0.970558,7.579193,46488,2100.0,1500,15,6.0,0.0,0.0,0.0,-0.1,-25.0,0.0,True,False,
2026-06-16T20:36:48,113,46710,222,3259.5,0.970417,7.797358,46710,1571.0,1000,10,6.0,0.0,0.0,0.0,-0.1,-25.0,0.0,True,False,
2026-06-16T20:36:50,114,47130,420,4729.6,0.970151,7.192999,47130,2108.0,1500,15,4.0,0.0,0.0,0.0,-0.1,-25.0,0.0,True,False,
2026-06-16T20:36:52,115,47633,503,6223.1,0.969832,7.42866,47633,2738.0,2100,21,6.0,0.0,0.0,0.0,-0.1,-25.0,0.0,True,False,
2026-06-16T20:36:54,116,48131,498,5981.0,0.969517,6.754888,48131,2708.0,2100,21,6.0,0.0,0.0,0.0,-0.1,-25.0,0.0,True,False,
2026-06-16T20:36:55,117,48459,328,3673.7,0.969309,7.497882,48459,1563.0,900,9,0.0,0.0,0.0,0.0,-0.1,-25.0,0.0,True,False,
2026-06-16T20:36:56,118,48750,291,3665.8,0.969125,6.527786,48750,1565.0,1000,10,4.0,0.0,0.0,0.0,-0.1,-25.0,0.0,True,False,
2026-06-16T20:36:59,119,49409,659,7023.5,0.968708,6.74357,49409,2727.0,2000,20,4.0,0.0,0.0,0.0,-0.1,-25.0,0.0,True,False,
2026-06-16T20:37:01,120,50071,662,6800.5,0.968288,8.795713,50071,2703.0,2000,20,0.0,0.0,0.0,0.0,-0.1,-25.0,0.0,True,False,training_runs\dqn_20260616_203344\models\q_network_episode_00120.weights.h5
2026-06-16T20:37:02,121,50492,421,4748.1,0.968022,7.879192,50492,2101.0,1200,12,6.0,0.0,0.0,0.0,-0.1,-25.0,0.0,True,False,
2026-06-16T20:37:04,122,50933,441,3876.7,0.967742,6.90938,50933,1551.0,900,9,0.0,0.0,0.0,0.0,-0.1,-25.0,0.0,True,False,
2026-06-16T20:37:06,123,51464,531,5557.8,0.967406,7.345862,51464,2111.0,1200,12,0.0,0.0,0.0,0.0,-0.1,-25.0,0.0,True,False,
2026-06-16T20:37:08,124,52015,551,6248.3,0.967057,7.204413,52015,2712.0,1600,16,6.0,0.0,0.0,0.0,-0.1,-25.0,0.0,True,False,
2026-06-16T20:37:10,125,52640,625,6899.9,0.966661,6.940574,52640,2703.0,1900,19,4.0,0.0,0.0,0.0,-0.1,-25.0,0.0,True,False,
2026-06-16T20:37:11,126,53075,435,5179.6,0.966386,6.999351,53075,2096.0,1300,13,6.0,0.0,0.0,0.0,-0.1,-25.0,0.0,True,False,
2026-06-16T20:37:12,127,53280,205,3187.0,0.966256,6.905463,53280,1568.0,700,7,0.0,0.0,0.0,0.0,-0.1,-25.0,0.0,True,False,
2026-06-16T20:37:13,128,53576,296,3646.5,0.966069,6.984074,53576,1565.0,900,9,4.0,0.0,0.0,0.0,-0.1,-25.0,0.0,True,False,
2026-06-16T20:37:14,129,53806,230,3376.2,0.965923,7.032965,53806,1542.0,1000,10,0.0,0.0,0.0,0.0,-0.1,-25.0,0.0,True,False,
2026-06-16T20:37:16,130,54128,322,4436.1,0.965719,7.066404,54128,2093.0,1800,18,4.0,0.0,0.0,0.0,-0.1,-25.0,0.0,True,False,training_runs\dqn_20260616_203344\models\q_network_episode_00130.weights.h5
2026-06-16T20:37:17,131,54402,274,3452.5,0.965545,6.651658,54402,1571.0,800,8,6.0,0.0,0.0,0.0,-0.1,-25.0,0.0,True,False,
2026-06-16T20:37:18,132,54648,246,3295.9,0.96539,6.637472,54648,1553.0,1000,10,4.0,0.0,0.0,0.0,-0.1,-25.0,0.0,True,False,
2026-06-16T20:37:19,133,55017,369,4494.8,0.965156,8.286312,55017,2085.0,1400,14,0.0,0.0,0.0,0.0,-0.1,-25.0,0.0,True,False,
2026-06-16T20:37:21,134,55523,506,6288.4,0.964835,9.322215,55523,2752.0,1800,18,8.0,0.0,0.0,0.0,-0.1,-25.0,0.0,True,False,
2026-06-16T20:37:22,135,55856,333,3682.6,0.964625,6.792126,55856,1570.0,800,8,6.0,0.0,0.0,0.0,-0.1,-25.0,0.0,True,False,
2026-06-16T20:37:24,136,56283,427,5918.4,0.964354,7.074444,56283,2693.0,2000,20,2.0,0.0,0.0,0.0,-0.1,-25.0,0.0,True,False,
2026-06-16T20:37:25,137,56754,471,6075.5,0.964056,7.764593,56754,2722.0,1900,19,4.0,0.0,0.0,0.0,-0.1,-25.0,0.0,True,False,
2026-06-16T20:37:27,138,57099,345,3720.2,0.963837,6.737271,57099,1541.0,1000,10,0.0,0.0,0.0,0.0,-0.1,-25.0,0.0,True,False,
2026-06-16T20:37:28,139,57426,327,3664.1,0.96363,6.762199,57426,1560.0,900,9,4.0,0.0,0.0,0.0,-0.1,-25.0,0.0,True,False,
2026-06-16T20:37:30,140,57794,368,4209.1,0.963397,7.285838,57794,1565.0,1000,10,6.0,0.0,0.0,0.0,-0.1,-25.0,0.0,True,False,training_runs\dqn_20260616_203344\models\q_network_episode_00140.weights.h5
2026-06-16T20:37:31,141,58195,401,3977.6,0.963143,6.920283,58195,1553.0,1000,10,0.0,0.0,0.0,0.0,-0.1,-25.0,0.0,True,False,
2026-06-16T20:37:33,142,58655,460,6289.6,0.962852,7.08732,58655,2705.0,1500,15,6.0,0.0,0.0,0.0,-0.1,-25.0,0.0,True,False,
2026-06-16T20:37:35,143,58955,300,3487.1,0.962662,7.268586,58955,1564.0,900,9,6.0,0.0,0.0,0.0,-0.1,-25.0,0.0,True,False,
2026-06-16T20:37:36,144,59259,304,3687.6,0.962469,6.828261,59259,1559.0,900,9,8.0,0.0,0.0,0.0,-0.1,-25.0,0.0,True,False,
2026-06-16T20:37:38,145,59753,494,5830.6,0.962156,6.959172,59753,2704.0,2100,21,0.0,0.0,0.0,0.0,-0.1,-25.0,0.0,True,False,
2026-06-16T20:37:39,146,60080,327,3797.5,0.961949,10.149989,60080,1543.0,1000,10,2.0,0.0,0.0,0.0,-0.1,-25.0,0.0,True,False,
2026-06-16T20:37:41,147,60490,410,4821.6,0.96169,8.043118,60490,2090.0,1300,13,0.0,0.0,0.0,0.0,-0.1,-25.0,0.0,True,False,
2026-06-16T20:37:42,148,60755,265,3434.1,0.961522,6.46355,60755,1550.0,1000,10,4.0,0.0,0.0,0.0,-0.1,-25.0,0.0,True,False,
2026-06-16T20:37:44,149,61226,471,5826.5,0.961224,6.703493,61226,2721.0,1800,18,0.0,0.0,0.0,0.0,-0.1,-25.0,0.0,True,False,
2026-06-16T20:37:45,150,61633,407,4098.1,0.960966,7.353524,61633,1571.0,900,9,8.0,0.0,0.0,0.0,-0.1,-25.0,0.0,True,False,training_runs\dqn_20260616_203344\models\q_network_episode_00150.weights.h5
2026-06-16T20:37:47,151,61964,331,3730.6,0.960756,6.523669,61964,1562.0,900,9,6.0,0.0,0.0,0.0,-0.1,-25.0,0.0,True,False,
2026-06-16T20:37:49,152,62521,557,6108.5,0.960403,7.450465,62521,2725.0,2200,22,0.0,0.0,0.0,0.0,-0.1,-25.0,0.0,True,False,
2026-06-16T20:37:50,153,62898,377,5741.8,0.960165,7.237664,62898,2700.0,1600,16,2.0,0.0,0.0,0.0,-0.1,-25.0,0.0,True,False,
2026-06-16T20:37:51,154,63188,290,3382.1,0.959981,6.468695,63188,1540.0,800,8,0.0,0.0,0.0,0.0,-0.1,-25.0,0.0,True,False,
2026-06-16T20:37:52,155,63450,262,3273.4,0.959815,6.835207,63450,1537.0,1000,10,0.0,0.0,0.0,0.0,-0.1,-25.0,0.0,True,False,
2026-06-16T20:37:53,156,63677,227,3310.3,0.959671,7.292164,63677,1543.0,900,9,2.0,0.0,0.0,0.0,-0.1,-25.0,0.0,True,False,
2026-06-16T20:37:55,157,63924,247,3223.5,0.959515,6.447321,63924,1568.0,1000,10,0.0,0.0,0.0,0.0,-0.1,-25.0,0.0,True,False,
2026-06-16T20:37:56,158,64317,393,4733.3,0.959266,6.359759,64317,2110.0,1400,14,0.0,0.0,0.0,0.0,-0.1,-25.0,0.0,True,False,
2026-06-16T20:37:57,159,64615,298,3566.0,0.959077,7.195812,64615,1554.0,900,9,0.0,0.0,0.0,0.0,-0.1,-25.0,0.0,True,False,
2026-06-16T20:37:58,160,64841,226,3329.6,0.958934,7.010883,64841,1569.0,800,8,2.0,0.0,0.0,0.0,-0.1,-25.0,0.0,True,False,training_runs\dqn_20260616_203344\models\q_network_episode_00160.weights.h5
