timestamp,episode,global_step,episode_steps,episode_reward,epsilon,avg_loss,replay_size,x_pos,score,coins,x_reward,score_reward,enemy_score_ignored,coin_reward,time_penalty,jump_penalty,death_penalty,finish_bonus,dead,finished,model_path
2026-06-17T22:32:53,11,16718,1652,115.25,0.960295,0.018989,16718,2702.0,1900,19,0.3,0.0,0.0,0.0,-0.1,0.0,-15.0,0.0,True,False,
2026-06-17T22:32:55,12,17599,881,64.55,0.958202,0.022471,17599,1553.0,1000,10,0.3,0.0,0.0,0.0,-0.1,0.0,-15.0,0.0,True,False,
2026-06-17T22:32:57,13,18863,1264,25.65,0.9552,0.017599,18863,1548.0,1000,10,0.0,0.0,0.0,0.0,-0.1,0.0,-15.0,0.0,True,False,
2026-06-17T22:32:59,14,20059,1196,91.9,0.95236,0.020806,20059,2087.0,1700,17,0.3,0.0,0.0,0.0,-0.1,0.0,-15.0,0.0,True,False,
2026-06-17T22:33:02,15,21598,1539,129.75,0.948705,0.023484,21598,2730.0,2200,22,0.2,0.0,0.0,0.0,-0.1,0.0,-15.0,0.0,True,False,
2026-06-17T22:33:04,16,22670,1072,47.95,0.946159,0.018765,22670,1566.0,1000,10,0.3,0.0,0.0,0.0,-0.1,0.0,-15.0,0.0,True,False,
2026-06-17T22:33:06,17,23875,1205,94.25,0.943297,0.018592,23875,2112.0,1700,17,0.0,0.0,0.0,0.0,-0.1,0.0,-15.0,0.0,True,False,
2026-06-17T22:33:08,18,25011,1136,93.0,0.940599,0.020857,25011,2101.0,1100,11,0.3,0.0,0.0,0.0,-0.1,0.0,-15.0,0.0,True,False,
2026-06-17T22:33:10,19,26305,1294,80.75,0.937526,0.01906,26305,2114.0,1200,12,0.2,0.0,0.0,0.0,-0.1,0.0,-15.0,0.0,True,False,
2026-06-17T22:33:13,20,27484,1179,93.65,0.934725,0.024103,27484,2111.0,1500,15,0.4,0.0,0.0,0.0,-0.1,0.0,-15.0,0.0,True,False,
2026-06-17T22:33:14,21,28373,889,64.25,0.932614,0.018021,28373,1569.0,1000,10,0.1,0.0,0.0,0.0,-0.1,0.0,-15.0,0.0,True,False,
2026-06-17T22:33:16,22,29154,781,72.6,0.930759,0.023693,29154,1556.0,1000,10,0.3,0.0,0.0,0.0,-0.1,0.0,-15.0,0.0,True,False,
2026-06-17T22:33:18,23,30228,1074,102.65,0.928208,0.017558,30228,2102.0,1400,14,0.3,0.0,0.0,0.0,-0.1,0.0,-15.0,0.0,True,False,
2026-06-17T22:33:20,24,31850,1622,112.4,0.924356,0.022679,31850,2701.0,1700,17,0.3,0.0,0.0,0.0,-0.1,0.0,-15.0,0.0,True,False,
2026-06-17T22:33:23,25,33324,1474,131.15,0.920856,0.022249,33324,2743.0,1800,18,0.2,0.0,0.0,0.0,-0.1,0.0,-15.0,0.0,True,False,
2026-06-17T22:33:25,26,34592,1268,85.05,0.917844,0.021979,34592,2110.0,1300,13,0.2,0.0,0.0,0.0,-0.1,0.0,-15.0,0.0,True,False,
2026-06-17T22:33:27,27,35477,885,61.55,0.915742,0.029811,35477,1548.0,1000,10,0.2,0.0,0.0,0.0,-0.1,0.0,-15.0,0.0,True,False,
2026-06-17T22:33:28,28,36292,815,69.2,0.913806,0.026892,36292,1562.0,900,9,0.2,0.0,0.0,0.0,-0.1,0.0,-15.0,0.0,True,False,
2026-06-17T22:33:30,29,37186,894,60.5,0.911683,0.025628,37186,1542.0,1000,10,0.2,0.0,0.0,0.0,-0.1,0.0,-15.0,0.0,True,False,
2026-06-17T22:33:32,30,38251,1065,106.3,0.909154,0.022515,38251,2088.0,1500,15,0.2,0.0,0.0,0.0,-0.1,0.0,-15.0,0.0,True,False,
2026-06-17T22:33:33,31,39024,773,74.9,0.907318,0.028505,39024,1568.0,900,9,0.0,0.0,0.0,0.0,-0.1,0.0,-15.0,0.0,True,False,
2026-06-17T22:33:35,32,39927,903,63.15,0.905173,0.018373,39927,1568.0,1000,10,0.0,0.0,0.0,0.0,-0.1,0.0,-15.0,0.0,True,False,
2026-06-17T22:33:37,33,41047,1120,96.0,0.902513,0.036812,41047,2087.0,1300,13,0.1,0.0,0.0,0.0,-0.1,0.0,-15.0,0.0,True,False,
2026-06-17T22:33:40,34,42273,1226,86.6,0.899602,0.035213,42273,2108.0,1200,12,0.3,0.0,0.0,0.0,-0.1,0.0,-15.0,0.0,True,False,
2026-06-17T22:33:41,35,43262,989,51.45,0.897253,0.033697,43262,1546.0,900,9,0.4,0.0,0.0,0.0,-0.1,0.0,-15.0,0.0,True,False,
2026-06-17T22:33:43,36,44390,1128,97.85,0.894574,0.036243,44390,2105.0,1500,15,0.4,0.0,0.0,0.0,-0.1,0.0,-15.0,0.0,True,False,
2026-06-17T22:33:45,37,45222,832,68.5,0.892598,0.038177,45222,1568.0,900,9,0.0,0.0,0.0,0.0,-0.1,0.0,-15.0,0.0,True,False,
2026-06-17T22:33:47,38,46161,939,114.95,0.890368,0.032243,46161,2103.0,1200,12,0.3,0.0,0.0,0.0,-0.1,0.0,-15.0,0.0,True,False,
2026-06-17T22:33:52,39,48983,2822,375.7,0.883665,0.032983,48983,6285.0,4300,43,0.3,0.0,0.0,0.0,-0.1,0.0,-15.0,0.0,True,False,
2026-06-17T22:33:54,40,50172,1189,158.45,0.880842,0.029858,50172,2707.0,2000,20,0.0,0.0,0.0,0.0,-0.1,0.0,-15.0,0.0,True,False,
2026-06-17T22:33:57,41,51473,1301,147.5,0.877752,0.03879,51473,2745.0,1800,18,0.2,0.0,0.0,0.0,-0.1,0.0,-15.0,0.0,True,False,
2026-06-17T22:33:59,42,52832,1359,143.85,0.874524,0.033405,52832,2753.0,1800,18,0.3,0.0,0.0,0.0,-0.1,0.0,-15.0,0.0,True,False,
2026-06-17T22:34:01,43,53631,799,71.8,0.872626,0.039932,53631,1568.0,900,9,0.4,0.0,0.0,0.0,-0.1,0.0,-15.0,0.0,True,False,
2026-06-17T22:34:02,44,54570,939,113.5,0.870396,0.040455,54570,2092.0,1300,13,0.4,0.0,0.0,0.0,-0.1,0.0,-15.0,0.0,True,False,
2026-06-17T22:34:05,45,56152,1582,122.4,0.866639,0.045848,56152,2736.0,2100,21,0.3,0.0,0.0,0.0,-0.1,0.0,-15.0,0.0,True,False,
2026-06-17T22:34:07,46,57428,1276,151.7,0.863609,0.040371,57428,2718.0,2100,21,0.3,0.0,0.0,0.0,-0.1,0.0,-15.0,0.0,True,False,
2026-06-17T22:34:10,47,58880,1452,133.45,0.86016,0.040902,58880,2746.0,1800,18,0.0,0.0,0.0,0.0,-0.1,0.0,-15.0,0.0,True,False,
2026-06-17T22:34:11,48,59602,722,78.9,0.858445,0.035893,59602,1556.0,1000,10,0.3,0.0,0.0,0.0,-0.1,0.0,-15.0,0.0,True,False,
2026-06-17T22:34:13,49,60316,714,76.55,0.85675,0.048459,60316,1549.0,800,8,0.2,0.0,0.0,0.0,-0.1,0.0,-15.0,0.0,True,False,
2026-06-17T22:34:15,50,61551,1235,153.05,0.853816,0.03978,61551,2729.0,1800,18,0.4,0.0,0.0,0.0,-0.1,0.0,-15.0,0.0,True,False,
2026-06-17T22:34:17,51,62666,1115,166.9,0.851168,0.045348,62666,2744.0,1800,18,0.2,0.0,0.0,0.0,-0.1,0.0,-15.0,0.0,True,False,
2026-06-17T22:34:19,52,63575,909,120.55,0.849009,0.046363,63575,2114.0,1400,14,0.2,0.0,0.0,0.0,-0.1,0.0,-15.0,0.0,True,False,
2026-06-17T22:34:21,53,64526,951,113.5,0.846751,0.038068,64526,2091.0,1400,14,0.3,0.0,0.0,0.0,-0.1,0.0,-15.0,0.0,True,False,
2026-06-17T22:34:22,54,65353,827,70.75,0.844787,0.045113,65353,1570.0,1000,10,0.3,0.0,0.0,0.0,-0.1,0.0,-15.0,0.0,True,False,
2026-06-17T22:34:24,55,66192,839,124.9,0.842794,0.046143,66192,2111.0,1200,12,0.4,0.0,0.0,0.0,-0.1,0.0,-15.0,0.0,True,False,
2026-06-17T22:34:26,56,67322,1130,165.45,0.84011,0.048732,67322,2730.0,2000,20,0.3,0.0,0.0,0.0,-0.1,0.0,-15.0,0.0,True,False,
2026-06-17T22:34:28,57,68040,718,78.65,0.838405,0.055115,68040,1552.0,1000,10,0.3,0.0,0.0,0.0,-0.1,0.0,-15.0,0.0,True,False,
2026-06-17T22:34:29,58,68760,720,81.4,0.836695,0.039062,68760,1568.0,1100,11,0.0,0.0,0.0,0.0,-0.1,0.0,-15.0,0.0,True,False,
2026-06-17T22:34:31,59,69650,890,120.4,0.834581,0.054201,69650,2111.0,1300,13,0.0,0.0,0.0,0.0,-0.1,0.0,-15.0,0.0,True,False,
2026-06-17T22:34:33,60,70589,939,116.15,0.832351,0.050656,70589,2107.0,1400,14,0.2,0.0,0.0,0.0,-0.1,0.0,-15.0,0.0,True,False,
2026-06-17T22:34:35,61,72089,1500,222.2,0.828789,0.054035,72089,3552.0,3100,31,0.0,0.0,0.0,0.0,-0.1,0.0,-15.0,0.0,True,False,
2026-06-17T22:34:39,62,74486,2397,415.4,0.823096,0.045236,74486,6299.0,4000,40,0.2,0.0,0.0,0.0,-0.1,0.0,-15.0,0.0,True,False,
2026-06-17T22:34:43,63,76424,1938,265.25,0.818493,0.056639,76424,4388.0,3400,34,0.3,0.0,0.0,0.0,-0.1,0.0,-15.0,0.0,True,False,
2026-06-17T22:34:44,64,77290,866,120.95,0.816436,0.054577,77290,2113.0,1100,11,0.4,0.0,0.0,0.0,-0.1,0.0,-15.0,0.0,True,False,
2026-06-17T22:34:46,65,78407,1117,164.55,0.813783,0.049856,78407,2696.0,2100,21,0.3,0.0,0.0,0.0,-0.1,0.0,-15.0,0.0,True,False,
2026-06-17T22:34:49,66,80095,1688,200.55,0.809774,0.058907,80095,3552.0,2800,28,0.0,0.0,0.0,0.0,-0.1,0.0,-15.0,0.0,True,False,
2026-06-17T22:34:51,67,81182,1087,169.7,0.807193,0.05533,81182,2747.0,1800,18,0.2,0.0,0.0,0.0,-0.1,0.0,-15.0,0.0,True,False,
2026-06-17T22:34:53,68,82215,1033,171.5,0.804739,0.064292,82215,2739.0,1600,16,0.4,0.0,0.0,0.0,-0.1,0.0,-15.0,0.0,True,False,
2026-06-17T22:34:55,69,83036,821,126.1,0.80279,0.06357,83036,2109.0,1200,12,0.3,0.0,0.0,0.0,-0.1,0.0,-15.0,0.0,True,False,
2026-06-17T22:34:57,70,84023,987,110.95,0.800445,0.045177,84023,2109.0,1300,13,0.3,0.0,0.0,0.0,-0.1,0.0,-15.0,0.0,True,False,
2026-06-17T22:35:00,71,86017,1994,253.5,0.79571,0.060635,86017,4362.0,3000,30,0.3,0.0,0.0,0.0,-0.1,0.0,-15.0,0.0,True,False,
2026-06-17T22:35:02,72,86952,935,114.85,0.793489,0.054925,86952,2108.0,1200,12,0.3,0.0,0.0,0.0,-0.1,0.0,-15.0,0.0,True,False,
2026-06-17T22:35:04,73,87765,813,127.5,0.791558,0.059819,87765,2106.0,1300,13,0.2,0.0,0.0,0.0,-0.1,0.0,-15.0,0.0,True,False,
2026-06-17T22:35:06,74,88967,1202,157.25,0.788703,0.057923,88967,2743.0,1700,17,0.3,0.0,0.0,0.0,-0.1,0.0,-15.0,0.0,True,False,
2026-06-17T22:35:10,75,91506,2539,417.7,0.782673,0.057746,91506,6291.0,5200,52,0.3,0.0,0.0,0.0,-0.1,0.0,-15.0,0.0,True,False,
2026-06-17T22:35:12,76,92618,1112,163.85,0.780032,0.057516,92618,2731.0,1600,16,0.3,0.0,0.0,0.0,-0.1,0.0,-15.0,0.0,True,False,
2026-06-17T22:35:14,77,93302,684,84.15,0.778408,0.060145,93302,1567.0,1000,10,0.0,0.0,0.0,0.0,-0.1,0.0,-15.0,0.0,True,False,
2026-06-17T22:35:15,78,94139,837,123.6,0.77642,0.059554,94139,2112.0,1100,11,0.0,0.0,0.0,0.0,-0.1,0.0,-15.0,0.0,True,False,
2026-06-17T22:35:19,79,95891,1752,287.7,0.772259,0.068779,95891,4416.0,3500,35,0.3,0.0,0.0,0.0,-0.1,0.0,-15.0,0.0,True,False,
2026-06-17T22:35:20,80,96491,600,88.8,0.770834,0.075215,96491,1558.0,800,8,0.3,0.0,0.0,0.0,-0.1,0.0,-15.0,0.0,True,False,
2026-06-17T22:35:22,81,97498,1007,107.75,0.768442,0.060511,97498,2101.0,1300,13,0.3,0.0,0.0,0.0,-0.1,0.0,-15.0,0.0,True,False,
2026-06-17T22:35:23,82,98283,785,128.95,0.766578,0.061093,98283,2091.0,1300,13,0.3,0.0,0.0,0.0,-0.1,0.0,-15.0,0.0,True,False,
2026-06-17T22:35:25,83,98993,710,81.65,0.764892,0.069512,98993,1571.0,1000,10,0.3,0.0,0.0,0.0,-0.1,0.0,-15.0,0.0,True,False,
2026-06-17T22:35:26,84,99755,762,135.35,0.763082,0.053957,99755,2110.0,1500,15,0.3,0.0,0.0,0.0,-0.1,0.0,-15.0,0.0,True,False,
2026-06-17T22:35:28,85,100615,860,123.0,0.761039,0.074338,100615,2114.0,1200,12,0.3,0.0,0.0,0.0,-0.1,0.0,-15.0,0.0,True,False,
2026-06-17T22:35:30,86,101564,949,115.05,0.758786,0.060984,101564,2097.0,1100,11,0.3,0.0,0.0,0.0,-0.1,0.0,-15.0,0.0,True,False,
2026-06-17T22:35:31,87,102140,576,91.4,0.757417,0.065816,102140,1547.0,900,9,0.2,0.0,0.0,0.0,-0.1,0.0,-15.0,0.0,True,False,
2026-06-17T22:35:33,88,103141,1001,182.1,0.75504,0.061337,103141,2746.0,2200,22,0.3,0.0,0.0,0.0,-0.1,0.0,-15.0,0.0,True,False,
2026-06-17T22:35:35,89,104389,1248,156.1,0.752076,0.071067,104389,2741.0,2100,21,0.2,0.0,0.0,0.0,-0.1,0.0,-15.0,0.0,True,False,
2026-06-17T22:35:38,90,105566,1177,165.75,0.749281,0.08037,105566,2752.0,2100,21,0.0,0.0,0.0,0.0,-0.1,0.0,-15.0,0.0,True,False,
2026-06-17T22:35:39,91,106131,565,93.35,0.747939,0.072384,106131,1569.0,800,8,0.1,0.0,0.0,0.0,-0.1,0.0,-15.0,0.0,True,False,
2026-06-17T22:35:40,92,106733,602,89.95,0.746509,0.07152,106733,1560.0,900,9,0.3,0.0,0.0,0.0,-0.1,0.0,-15.0,0.0,True,False,
2026-06-17T22:35:44,93,109053,2320,428.2,0.740999,0.073107,109053,6322.0,4100,42,0.3,0.0,0.0,0.0,-0.1,0.0,-15.0,0.0,True,False,
2026-06-17T22:35:46,94,109943,890,120.4,0.738885,0.067532,109943,2091.0,1400,14,0.3,0.0,0.0,0.0,-0.1,0.0,-15.0,0.0,True,False,
2026-06-17T22:35:48,95,110730,787,128.7,0.737016,0.07697,110730,2102.0,1200,12,0.3,0.0,0.0,0.0,-0.1,0.0,-15.0,0.0,True,False,
2026-06-17T22:35:50,96,111837,1107,162.9,0.734387,0.081902,111837,2698.0,1800,18,0.3,0.0,0.0,0.0,-0.1,0.0,-15.0,0.0,True,False,
2026-06-17T22:35:51,97,112367,530,97.55,0.733128,0.077221,112367,1565.0,900,9,0.2,0.0,0.0,0.0,-0.1,0.0,-15.0,0.0,True,False,
2026-06-17T22:35:53,98,113341,974,181.2,0.730815,0.070304,113341,2752.0,1800,18,0.0,0.0,0.0,0.0,-0.1,0.0,-15.0,0.0,True,False,
2026-06-17T22:35:54,99,113949,608,90.5,0.729371,0.067625,113949,1567.0,900,9,0.0,0.0,0.0,0.0,-0.1,0.0,-15.0,0.0,True,False,
2026-06-17T22:35:56,100,114531,582,92.4,0.727989,0.081881,114531,1564.0,900,9,0.3,0.0,0.0,0.0,-0.1,0.0,-15.0,0.0,True,False,
2026-06-17T22:36:00,101,116981,2450,426.1,0.72217,0.078959,116981,6292.0,5400,54,0.4,0.0,0.0,0.0,-0.1,0.0,-15.0,0.0,True,False,
2026-06-17T22:36:02,102,118022,1041,171.25,0.719698,0.070708,118022,2719.0,1800,18,0.4,0.0,0.0,0.0,-0.1,0.0,-15.0,0.0,True,False,
2026-06-17T22:36:03,103,118598,576,93.6,0.71833,0.076263,118598,1559.0,1000,10,0.2,0.0,0.0,0.0,-0.1,0.0,-15.0,0.0,True,False,
2026-06-17T22:36:05,104,119630,1032,167.1,0.715879,0.074254,119630,2699.0,1500,15,0.3,0.0,0.0,0.0,-0.1,0.0,-15.0,0.0,True,False,
2026-06-17T22:36:07,105,120489,859,124.45,0.713839,0.088091,120489,2095.0,1500,15,0.4,0.0,0.0,0.0,-0.1,0.0,-15.0,0.0,True,False,
2026-06-17T22:36:09,106,121585,1096,167.3,0.711236,0.079757,121585,2753.0,1600,16,0.3,0.0,0.0,0.0,-0.1,0.0,-15.0,0.0,True,False,
2026-06-17T22:36:10,107,122190,605,89.85,0.709799,0.086743,122190,1548.0,1000,10,0.4,0.0,0.0,0.0,-0.1,0.0,-15.0,0.0,True,False,
2026-06-17T22:36:12,108,122783,593,91.6,0.70839,0.079545,122783,1554.0,1000,10,0.3,0.0,0.0,0.0,-0.1,0.0,-15.0,0.0,True,False,
2026-06-17T22:36:15,109,124513,1730,283.85,0.704282,0.081895,124513,4416.0,2900,29,0.0,0.0,0.0,0.0,-0.1,0.0,-15.0,0.0,True,False,
2026-06-17T22:36:16,110,125134,621,89.35,0.702807,0.094856,125134,1567.0,900,9,0.3,0.0,0.0,0.0,-0.1,0.0,-15.0,0.0,True,False,
2026-06-17T22:36:18,111,126127,993,179.4,0.700448,0.082831,126127,2752.0,1800,18,0.3,0.0,0.0,0.0,-0.1,0.0,-15.0,0.0,True,False,
2026-06-17T22:36:20,112,126802,675,81.1,0.698845,0.087535,126802,1545.0,800,8,0.3,0.0,0.0,0.0,-0.1,0.0,-15.0,0.0,True,False,
2026-06-17T22:36:21,113,127356,554,96.35,0.69753,0.091496,127356,1564.0,1000,10,0.2,0.0,0.0,0.0,-0.1,0.0,-15.0,0.0,True,False,
2026-06-17T22:36:25,114,129596,2240,449.3,0.69221,0.084617,129596,6304.0,5500,55,0.4,0.0,0.0,0.0,-0.1,0.0,-15.0,0.0,True,False,
2026-06-17T22:36:27,115,130644,1048,172.9,0.68972,0.091555,130644,2741.0,1800,18,0.4,0.0,0.0,0.0,-0.1,0.0,-15.0,0.0,True,False,
2026-06-17T22:36:28,116,131419,775,132.0,0.68788,0.085696,131419,2110.0,1300,13,0.3,0.0,0.0,0.0,-0.1,0.0,-15.0,0.0,True,False,
2026-06-17T22:36:31,117,132966,1547,307.1,0.684206,0.088012,132966,4390.0,3600,36,0.3,0.0,0.0,0.0,-0.1,0.0,-15.0,0.0,True,False,
2026-06-17T22:36:33,118,134198,1232,247.8,0.68128,0.091104,134198,3552.0,2900,29,0.0,0.0,0.0,0.0,-0.1,0.0,-15.0,0.0,True,False,
2026-06-17T22:36:35,119,134772,574,93.75,0.679917,0.099496,134772,1558.0,1000,10,0.4,0.0,0.0,0.0,-0.1,0.0,-15.0,0.0,True,False,
2026-06-17T22:36:36,120,135352,580,92.2,0.678539,0.093156,135352,1562.0,800,8,0.4,0.0,0.0,0.0,-0.1,0.0,-15.0,0.0,True,False,
2026-06-17T22:36:38,121,135999,647,87.9,0.677002,0.078115,135999,1568.0,1000,10,0.0,0.0,0.0,0.0,-0.1,0.0,-15.0,0.0,True,False,
2026-06-17T22:36:39,122,136763,764,132.65,0.675188,0.098928,136763,2097.0,1400,14,0.0,0.0,0.0,0.0,-0.1,0.0,-15.0,0.0,True,False,
2026-06-17T22:36:41,123,137807,1044,175.5,0.672708,0.093292,137807,2751.0,1900,19,0.3,0.0,0.0,0.0,-0.1,0.0,-15.0,0.0,True,False,
2026-06-17T22:36:42,124,138332,525,97.4,0.671461,0.097946,138332,1547.0,1000,10,0.3,0.0,0.0,0.0,-0.1,0.0,-15.0,0.0,True,False,
2026-06-17T22:36:47,125,141002,2670,554.1,0.66512,0.097418,141002,7008.0,6400,64,0.1,0.0,0.0,0.0,-0.1,0.0,0.0,50.0,False,True,
2026-06-17T22:36:49,126,142110,1108,168.55,0.662489,0.098693,142110,2730.0,1900,19,0.3,0.0,0.0,0.0,-0.1,0.0,-15.0,0.0,True,False,
2026-06-17T22:36:52,127,143540,1430,222.75,0.659093,0.101903,143540,3552.0,2400,24,0.0,0.0,0.0,0.0,-0.1,0.0,-15.0,0.0,True,False,
2026-06-17T22:36:54,128,144513,973,173.95,0.656782,0.093904,144513,2696.0,1600,16,0.3,0.0,0.0,0.0,-0.1,0.0,-15.0,0.0,True,False,
2026-06-17T22:36:55,129,145055,542,97.75,0.655494,0.097344,145055,1568.0,1000,10,0.0,0.0,0.0,0.0,-0.1,0.0,-15.0,0.0,True,False,
2026-06-17T22:36:57,130,145757,702,140.9,0.653827,0.10869,145757,2115.0,1400,14,0.5,0.0,0.0,0.0,-0.1,0.0,-15.0,0.0,True,False,
2026-06-17T22:36:58,131,146328,571,93.1,0.652471,0.104224,146328,1565.0,800,8,0.3,0.0,0.0,0.0,-0.1,0.0,-15.0,0.0,True,False,
2026-06-17T22:37:02,132,148482,2154,453.95,0.647355,0.102181,148482,6312.0,5100,51,0.3,0.0,0.0,0.0,-0.1,0.0,-15.0,0.0,True,False,
2026-06-17T22:37:06,133,150600,2118,462.25,0.642325,0.109402,150600,6300.0,5600,56,0.4,0.0,0.0,0.0,-0.1,0.0,-15.0,0.0,True,False,
2026-06-17T22:37:07,134,151263,663,84.25,0.64075,0.104874,151263,1567.0,800,8,0.0,0.0,0.0,0.0,-0.1,0.0,-15.0,0.0,True,False,
2026-06-17T22:37:08,135,151825,562,96.25,0.639416,0.109841,151825,1568.0,1000,10,0.0,0.0,0.0,0.0,-0.1,0.0,-15.0,0.0,True,False,
2026-06-17T22:37:11,136,153386,1561,303.15,0.635708,0.103137,153386,4395.0,3300,33,0.3,0.0,0.0,0.0,-0.1,0.0,-15.0,0.0,True,False,
2026-06-17T22:37:15,137,155430,2044,465.45,0.630854,0.117004,155430,6337.0,4900,49,0.1,0.0,0.0,0.0,-0.1,0.0,-15.0,0.0,True,False,
2026-06-17T22:37:16,138,155962,532,98.75,0.62959,0.104914,155962,1567.0,1000,10,0.3,0.0,0.0,0.0,-0.1,0.0,-15.0,0.0,True,False,
2026-06-17T22:37:19,139,157466,1504,321.35,0.626018,0.104784,157466,4421.0,4200,42,0.5,0.0,0.0,0.0,-0.1,0.0,-15.0,0.0,True,False,
2026-06-17T22:37:21,140,158469,1003,179.85,0.623636,0.110597,158469,2755.0,1800,18,0.4,0.0,0.0,0.0,-0.1,0.0,-15.0,0.0,True,False,
2026-06-17T22:37:23,141,159657,1188,249.65,0.620815,0.113079,159657,3552.0,2700,27,0.3,0.0,0.0,0.0,-0.1,0.0,-15.0,0.0,True,False,
2026-06-17T22:37:25,142,160588,931,179.5,0.618604,0.116257,160588,2698.0,1700,17,0.3,0.0,0.0,0.0,-0.1,0.0,-15.0,0.0,True,False,
2026-06-17T22:37:27,143,161182,594,90.6,0.617193,0.120861,161182,1552.0,900,9,0.5,0.0,0.0,0.0,-0.1,0.0,-15.0,0.0,True,False,
2026-06-17T22:37:28,144,162098,916,180.8,0.615017,0.106306,162098,2718.0,1500,15,0.3,0.0,0.0,0.0,-0.1,0.0,-15.0,0.0,True,False,
2026-06-17T22:37:30,145,163114,1016,175.65,0.612604,0.12846,163114,2749.0,1600,16,0.3,0.0,0.0,0.0,-0.1,0.0,-15.0,0.0,True,False,
2026-06-17T22:37:34,146,165199,2085,473.55,0.607652,0.12714,165199,6336.0,6000,60,0.0,0.0,0.0,0.0,-0.1,0.0,-15.0,0.0,True,False,
2026-06-17T22:37:37,147,166403,1204,251.35,0.604793,0.122795,166403,3551.0,3000,30,0.4,0.0,0.0,0.0,-0.1,0.0,-15.0,0.0,True,False,
2026-06-17T22:37:39,148,167489,1086,169.1,0.602214,0.10673,167489,2725.0,1900,19,0.3,0.0,0.0,0.0,-0.1,0.0,-15.0,0.0,True,False,
2026-06-17T22:37:40,149,168299,810,105.15,0.60029,0.115455,168299,1550.0,1000,10,0.4,0.0,0.0,0.0,-0.1,0.0,-15.0,0.0,True,False,
2026-06-17T22:37:44,150,169728,1429,318.95,0.596896,0.123308,169728,4394.0,3500,35,0.2,0.0,0.0,0.0,-0.1,0.0,-15.0,0.0,True,False,
2026-06-17T22:37:45,151,170248,520,97.8,0.595661,0.121605,170248,1565.0,800,8,0.4,0.0,0.0,0.0,-0.1,0.0,-15.0,0.0,True,False,
2026-06-17T22:37:49,152,172601,2353,574.6,0.590073,0.114084,172601,7008.0,5600,56,0.3,0.0,0.0,0.0,-0.1,0.0,0.0,50.0,False,True,
2026-06-17T22:37:52,153,173946,1345,237.05,0.586878,0.111913,173946,3551.0,2900,29,0.0,0.0,0.0,0.0,-0.1,0.0,-15.0,0.0,True,False,
2026-06-17T22:37:56,154,176145,2199,463.75,0.581656,0.117543,176145,6336.0,5500,55,0.0,0.0,0.0,0.0,-0.1,0.0,-15.0,0.0,True,False,
2026-06-17T22:37:58,155,177044,899,185.35,0.57952,0.121447,177044,2710.0,1800,18,0.3,0.0,0.0,0.0,-0.1,0.0,-15.0,0.0,True,False,
2026-06-17T22:37:59,156,177550,506,99.55,0.578319,0.129783,177550,1546.0,1000,10,0.3,0.0,0.0,0.0,-0.1,0.0,-15.0,0.0,True,False,
2026-06-17T22:38:01,157,178470,920,183.25,0.576134,0.126153,178470,2751.0,1400,14,0.0,0.0,0.0,0.0,-0.1,0.0,-15.0,0.0,True,False,
2026-06-17T22:38:02,158,179009,539,97.5,0.574854,0.118006,179009,1568.0,900,9,0.0,0.0,0.0,0.0,-0.1,0.0,-15.0,0.0,True,False,
2026-06-17T22:38:04,159,179660,651,143.85,0.573308,0.116586,179660,2116.0,1200,12,0.4,0.0,0.0,0.0,-0.1,0.0,-15.0,0.0,True,False,
