timestamp,episode,global_step,episode_steps,episode_reward,epsilon,avg_loss,replay_size,x_pos,score,coins,x_reward,score_reward,enemy_score_ignored,coin_reward,time_penalty,death_penalty,finish_bonus,dead,finished,model_path
2026-06-17T21:53:01,18,25703,2711,207.8,0.938955,0.019467,25703,4416.0,4400,44,0.3,0.0,0.0,0.0,-0.1,-15.0,0.0,True,False,
2026-06-17T21:53:03,19,26951,1248,86.5,0.935991,0.020621,26951,2090.0,1400,14,0.3,0.0,0.0,0.0,-0.1,-15.0,0.0,True,False,
2026-06-17T21:53:05,20,28186,1235,90.6,0.933058,0.01974,28186,2083.0,1600,16,0.0,0.0,0.0,0.0,-0.1,-15.0,0.0,True,False,
2026-06-17T21:53:08,21,29543,1357,144.3,0.929835,0.023312,29543,2741.0,1800,18,0.3,0.0,0.0,0.0,-0.1,-15.0,0.0,True,False,
2026-06-17T21:53:10,22,30895,1352,144.8,0.926624,0.02638,30895,2717.0,2000,20,0.3,0.0,0.0,0.0,-0.1,-15.0,0.0,True,False,
2026-06-17T21:53:13,23,32625,1730,110.6,0.922516,0.021377,32625,2717.0,2000,20,0.3,0.0,0.0,0.0,-0.1,-15.0,0.0,True,False,
2026-06-17T21:53:14,24,33551,926,61.1,0.920316,0.027993,33551,1569.0,1000,10,0.3,0.0,0.0,0.0,-0.1,-15.0,0.0,True,False,
2026-06-17T21:53:18,25,35654,2103,165.0,0.915322,0.025636,35654,3531.0,3100,31,0.2,0.0,0.0,0.0,-0.1,-15.0,0.0,True,False,
2026-06-17T21:53:20,26,36779,1125,97.8,0.91265,0.025778,36779,2104.0,1300,13,0.4,0.0,0.0,0.0,-0.1,-15.0,0.0,True,False,
2026-06-17T21:53:22,27,38126,1347,144.7,0.909451,0.026515,38126,2737.0,1800,18,0.3,0.0,0.0,0.0,-0.1,-15.0,0.0,True,False,
2026-06-17T21:53:24,28,39026,900,62.6,0.907313,0.02425,39026,1562.0,1000,10,0.2,0.0,0.0,0.0,-0.1,-15.0,0.0,True,False,
2026-06-17T21:53:25,29,39691,665,86.1,0.905734,0.025093,39691,1565.0,1000,10,0.3,0.0,0.0,0.0,-0.1,-15.0,0.0,True,False,
2026-06-17T21:53:27,30,40707,1016,51.5,0.903321,0.034742,40707,1566.0,900,9,0.2,0.0,0.0,0.0,-0.1,-15.0,0.0,True,False,
2026-06-17T21:53:29,31,41925,1218,159.2,0.900428,0.030093,41925,2747.0,1900,19,0.2,0.0,0.0,0.0,-0.1,-15.0,0.0,True,False,
2026-06-17T21:53:32,32,43413,1488,127.3,0.896894,0.020822,43413,2718.0,1600,16,0.3,0.0,0.0,0.0,-0.1,-15.0,0.0,True,False,
2026-06-17T21:53:33,33,44269,856,67.4,0.894861,0.036397,44269,1564.0,1000,10,0.0,0.0,0.0,0.0,-0.1,-15.0,0.0,True,False,
2026-06-17T21:53:35,34,45025,756,77.5,0.893066,0.027031,45025,1567.0,1000,10,0.0,0.0,0.0,0.0,-0.1,-15.0,0.0,True,False,
2026-06-17T21:53:37,35,46275,1250,157.3,0.890097,0.032215,46275,2742.0,2000,20,0.3,0.0,0.0,0.0,-0.1,-15.0,0.0,True,False,
2026-06-17T21:53:39,36,46993,718,78.8,0.888392,0.037075,46993,1552.0,900,9,0.3,0.0,0.0,0.0,-0.1,-15.0,0.0,True,False,
2026-06-17T21:53:40,37,47823,830,70.3,0.88642,0.032367,47823,1568.0,900,9,0.0,0.0,0.0,0.0,-0.1,-15.0,0.0,True,False,
2026-06-17T21:53:42,38,48874,1051,108.4,0.883924,0.031583,48874,2105.0,1500,15,0.3,0.0,0.0,0.0,-0.1,-15.0,0.0,True,False,
2026-06-17T21:53:44,39,50330,1456,133.0,0.880466,0.031203,50330,2721.0,1900,19,0.3,0.0,0.0,0.0,-0.1,-15.0,0.0,True,False,
2026-06-17T21:53:46,40,51224,894,64.2,0.878343,0.038563,51224,1569.0,1000,10,0.2,0.0,0.0,0.0,-0.1,-15.0,0.0,True,False,
2026-06-17T21:53:48,41,52091,867,65.4,0.876284,0.03463,52091,1556.0,900,9,0.2,0.0,0.0,0.0,-0.1,-15.0,0.0,True,False,
2026-06-17T21:53:50,42,53545,1454,137.6,0.872831,0.035094,53545,2727.0,2000,20,0.3,0.0,0.0,0.0,-0.1,-15.0,0.0,True,False,
2026-06-17T21:53:53,43,55041,1496,135.8,0.869278,0.036746,55041,2736.0,2100,21,0.0,0.0,0.0,0.0,-0.1,-15.0,0.0,True,False,
2026-06-17T21:53:55,44,56186,1145,166.9,0.866558,0.044247,56186,2738.0,2000,20,0.3,0.0,0.0,0.0,-0.1,-15.0,0.0,True,False,
2026-06-17T21:53:58,45,57692,1506,127.8,0.862982,0.036652,57692,2729.0,1700,17,0.3,0.0,0.0,0.0,-0.1,-15.0,0.0,True,False,
2026-06-17T21:54:00,46,59049,1357,150.0,0.859759,0.039461,59049,2732.0,2400,24,0.4,0.0,0.0,0.0,-0.1,-15.0,0.0,True,False,
2026-06-17T21:54:02,47,59741,692,82.3,0.858115,0.043698,59741,1544.0,1000,10,0.3,0.0,0.0,0.0,-0.1,-15.0,0.0,True,False,
2026-06-17T21:54:04,48,60991,1250,154.1,0.855146,0.043917,60991,2712.0,2000,20,0.4,0.0,0.0,0.0,-0.1,-15.0,0.0,True,False,
2026-06-17T21:54:05,49,61742,751,75.9,0.853363,0.041966,61742,1553.0,900,9,0.2,0.0,0.0,0.0,-0.1,-15.0,0.0,True,False,
2026-06-17T21:54:08,50,63239,1497,219.2,0.849807,0.042698,63239,3548.0,2600,26,0.2,0.0,0.0,0.0,-0.1,-15.0,0.0,True,False,
2026-06-17T21:54:09,51,63987,748,76.0,0.848031,0.03969,63987,1556.0,900,9,0.3,0.0,0.0,0.0,-0.1,-15.0,0.0,True,False,
2026-06-17T21:54:11,52,64887,900,120.8,0.845893,0.044672,64887,2090.0,1500,15,0.4,0.0,0.0,0.0,-0.1,-15.0,0.0,True,False,
2026-06-17T21:54:13,53,66123,1236,154.0,0.842958,0.044707,66123,2702.0,2000,20,0.3,0.0,0.0,0.0,-0.1,-15.0,0.0,True,False,
2026-06-17T21:54:15,54,66888,765,76.6,0.841141,0.041406,66888,1568.0,1000,10,0.0,0.0,0.0,0.0,-0.1,-15.0,0.0,True,False,
2026-06-17T21:54:17,55,67819,931,116.3,0.83893,0.044239,67819,2099.0,1300,13,0.3,0.0,0.0,0.0,-0.1,-15.0,0.0,True,False,
2026-06-17T21:54:19,56,69054,1235,155.7,0.835997,0.049582,69054,2721.0,1800,18,0.3,0.0,0.0,0.0,-0.1,-15.0,0.0,True,False,
2026-06-17T21:54:20,57,69650,596,92.6,0.834581,0.043955,69650,1556.0,1000,10,0.1,0.0,0.0,0.0,-0.1,-15.0,0.0,True,False,
2026-06-17T21:54:22,58,70336,686,84.3,0.832952,0.048111,70336,1562.0,1000,10,0.3,0.0,0.0,0.0,-0.1,-15.0,0.0,True,False,
2026-06-17T21:54:23,59,71168,832,126.6,0.830976,0.050618,71168,2112.0,1200,12,0.0,0.0,0.0,0.0,-0.1,-15.0,0.0,True,False,
2026-06-17T21:54:25,60,72114,946,120.0,0.828729,0.04304,72114,2112.0,1600,16,0.0,0.0,0.0,0.0,-0.1,-15.0,0.0,True,False,
2026-06-17T21:54:27,61,73298,1184,162.8,0.825917,0.049007,73298,2737.0,2000,20,0.3,0.0,0.0,0.0,-0.1,-15.0,0.0,True,False,
2026-06-17T21:54:30,62,74611,1313,152.3,0.822799,0.051996,74611,2737.0,2200,22,0.2,0.0,0.0,0.0,-0.1,-15.0,0.0,True,False,
2026-06-17T21:54:31,63,75260,649,87.7,0.821257,0.065004,75260,1564.0,1000,10,0.4,0.0,0.0,0.0,-0.1,-15.0,0.0,True,False,
2026-06-17T21:54:34,64,76678,1418,228.7,0.81789,0.053516,76678,3539.0,2800,28,0.4,0.0,0.0,0.0,-0.1,-15.0,0.0,True,False,
2026-06-17T21:54:35,65,77577,899,121.0,0.815755,0.055463,77577,2112.0,1300,13,0.0,0.0,0.0,0.0,-0.1,-15.0,0.0,True,False,
2026-06-17T21:54:37,66,78374,797,74.0,0.813862,0.050619,78374,1570.0,1000,10,0.3,0.0,0.0,0.0,-0.1,-15.0,0.0,True,False,
2026-06-17T21:54:40,67,79758,1384,144.8,0.810575,0.044341,79758,2740.0,2000,20,0.1,0.0,0.0,0.0,-0.1,-15.0,0.0,True,False,
2026-06-17T21:54:42,68,81462,1704,286.3,0.806528,0.056719,81462,4370.0,3000,30,0.4,0.0,0.0,0.0,-0.1,-15.0,0.0,True,False,
2026-06-17T21:54:45,69,82668,1206,159.3,0.803663,0.054627,82668,2739.0,1800,18,0.4,0.0,0.0,0.0,-0.1,-15.0,0.0,True,False,
2026-06-17T21:54:46,70,83567,899,119.8,0.801528,0.057047,83567,2112.0,1200,12,0.0,0.0,0.0,0.0,-0.1,-15.0,0.0,True,False,
2026-06-17T21:54:48,71,84250,683,85.3,0.799906,0.053983,84250,1569.0,1000,10,0.1,0.0,0.0,0.0,-0.1,-15.0,0.0,True,False,
2026-06-17T21:54:49,72,84924,674,84.2,0.798306,0.051841,84924,1567.0,900,9,0.4,0.0,0.0,0.0,-0.1,-15.0,0.0,True,False,
2026-06-17T21:54:51,73,85612,688,83.1,0.796671,0.062824,85612,1566.0,900,9,0.0,0.0,0.0,0.0,-0.1,-15.0,0.0,True,False,
2026-06-17T21:54:53,74,86751,1139,163.2,0.793966,0.05258,86751,2735.0,1600,16,0.3,0.0,0.0,0.0,-0.1,-15.0,0.0,True,False,
2026-06-17T21:54:55,75,87604,853,125.3,0.79194,0.067981,87604,2099.0,1400,14,0.3,0.0,0.0,0.0,-0.1,-15.0,0.0,True,False,
2026-06-17T21:54:57,76,88832,1228,157.2,0.789024,0.062259,88832,2742.0,1800,18,0.3,0.0,0.0,0.0,-0.1,-15.0,0.0,True,False,
2026-06-17T21:54:58,77,89401,569,94.0,0.787673,0.049464,89401,1559.0,900,9,0.3,0.0,0.0,0.0,-0.1,-15.0,0.0,True,False,
2026-06-17T21:55:03,78,92310,2909,517.1,0.780764,0.060469,92310,7008.0,5100,51,0.1,0.0,0.0,0.0,-0.1,0.0,50.0,False,True,
2026-06-17T21:55:05,79,93473,1163,163.4,0.778002,0.057593,93473,2746.0,1800,18,0.2,0.0,0.0,0.0,-0.1,-15.0,0.0,True,False,
2026-06-17T21:55:07,80,94381,908,120.0,0.775845,0.071604,94381,2099.0,1400,14,0.3,0.0,0.0,0.0,-0.1,-15.0,0.0,True,False,
2026-06-17T21:55:09,81,95092,711,82.9,0.774157,0.07208,95092,1567.0,1000,10,0.0,0.0,0.0,0.0,-0.1,-15.0,0.0,True,False,
2026-06-17T21:55:10,82,95892,800,129.8,0.772257,0.07205,95892,2111.0,1200,12,0.4,0.0,0.0,0.0,-0.1,-15.0,0.0,True,False,
2026-06-17T21:55:12,83,97049,1157,164.8,0.769509,0.068417,97049,2752.0,1700,17,0.3,0.0,0.0,0.0,-0.1,-15.0,0.0,True,False,
2026-06-17T21:55:15,84,98760,1711,293.6,0.765445,0.064014,98760,4416.0,3400,34,0.0,0.0,0.0,0.0,-0.1,-15.0,0.0,True,False,
2026-06-17T21:55:17,85,99566,806,132.8,0.763531,0.065568,99566,2112.0,1500,15,0.3,0.0,0.0,0.0,-0.1,-15.0,0.0,True,False,
2026-06-17T21:55:19,86,100600,1034,179.9,0.761075,0.072754,100600,2739.0,2200,22,0.3,0.0,0.0,0.0,-0.1,-15.0,0.0,True,False,
2026-06-17T21:55:20,87,101362,762,77.4,0.759265,0.073428,101362,1568.0,1000,10,0.0,0.0,0.0,0.0,-0.1,-15.0,0.0,True,False,
2026-06-17T21:55:22,88,101948,586,91.3,0.757874,0.062037,101948,1549.0,900,9,0.2,0.0,0.0,0.0,-0.1,-15.0,0.0,True,False,
2026-06-17T21:55:23,89,102767,819,125.5,0.755928,0.0692,102767,2099.0,1100,11,0.3,0.0,0.0,0.0,-0.1,-15.0,0.0,True,False,
2026-06-17T21:55:26,90,104103,1336,234.2,0.752755,0.075423,104103,3541.0,2600,26,0.3,0.0,0.0,0.0,-0.1,-15.0,0.0,True,False,
2026-06-17T21:55:30,91,106564,2461,584.3,0.746911,0.074616,106564,7008.0,7200,72,0.1,0.0,0.0,0.0,-0.1,0.0,50.0,False,True,
2026-06-17T21:55:33,92,107989,1425,228.8,0.743526,0.08052,107989,3544.0,2700,27,0.2,0.0,0.0,0.0,-0.1,-15.0,0.0,True,False,
2026-06-17T21:55:34,93,108592,603,92.5,0.742094,0.065257,108592,1566.0,1000,10,0.2,0.0,0.0,0.0,-0.1,-15.0,0.0,True,False,
2026-06-17T21:55:35,94,109124,532,98.6,0.74083,0.064933,109124,1568.0,900,9,0.3,0.0,0.0,0.0,-0.1,-15.0,0.0,True,False,
2026-06-17T21:55:37,95,110271,1147,160.7,0.738106,0.070789,110271,2709.0,1700,17,0.3,0.0,0.0,0.0,-0.1,-15.0,0.0,True,False,
2026-06-17T21:55:39,96,111072,801,130.8,0.736204,0.066547,111072,2110.0,1300,13,0.3,0.0,0.0,0.0,-0.1,-15.0,0.0,True,False,
2026-06-17T21:55:41,97,111767,695,80.8,0.734553,0.072001,111767,1550.0,800,8,0.3,0.0,0.0,0.0,-0.1,-15.0,0.0,True,False,
2026-06-17T21:55:44,98,113434,1667,294.9,0.730594,0.08031,113434,4405.0,3200,32,0.3,0.0,0.0,0.0,-0.1,-15.0,0.0,True,False,
2026-06-17T21:55:45,99,114144,710,82.0,0.728908,0.081832,114144,1568.0,900,9,0.0,0.0,0.0,0.0,-0.1,-15.0,0.0,True,False,
2026-06-17T21:55:47,100,114927,783,134.0,0.727048,0.07518,114927,2115.0,1400,14,0.3,0.0,0.0,0.0,-0.1,-15.0,0.0,True,False,
2026-06-17T21:55:50,101,116491,1564,300.9,0.723334,0.073862,116491,4358.0,3300,33,0.0,0.0,0.0,0.0,-0.1,-15.0,0.0,True,False,
2026-06-17T21:55:51,102,117090,599,92.0,0.721911,0.080073,117090,1558.0,1000,10,0.3,0.0,0.0,0.0,-0.1,-15.0,0.0,True,False,
2026-06-17T21:55:52,103,117765,675,83.8,0.720308,0.074058,117765,1545.0,1000,10,0.3,0.0,0.0,0.0,-0.1,-15.0,0.0,True,False,
2026-06-17T21:55:54,104,118568,803,129.4,0.718401,0.075212,118568,2114.0,1200,12,0.3,0.0,0.0,0.0,-0.1,-15.0,0.0,True,False,
2026-06-17T21:55:56,105,119616,1048,178.9,0.715912,0.089131,119616,2755.0,2100,21,0.3,0.0,0.0,0.0,-0.1,-15.0,0.0,True,False,
2026-06-17T21:55:58,106,120516,900,116.4,0.713774,0.076696,120516,2093.0,900,9,0.3,0.0,0.0,0.0,-0.1,-15.0,0.0,True,False,
2026-06-17T21:55:59,107,121099,583,92.4,0.71239,0.088944,121099,1567.0,800,8,0.4,0.0,0.0,0.0,-0.1,-15.0,0.0,True,False,
2026-06-17T21:56:01,108,121776,677,86.2,0.710782,0.076314,121776,1551.0,1000,10,0.3,0.0,0.0,0.0,-0.1,-15.0,0.0,True,False,
2026-06-17T21:56:03,109,122815,1039,171.6,0.708314,0.083595,122815,2713.0,1700,17,0.3,0.0,0.0,0.0,-0.1,-15.0,0.0,True,False,
2026-06-17T21:56:04,110,123516,701,82.3,0.706649,0.100197,123516,1566.0,900,9,0.4,0.0,0.0,0.0,-0.1,-15.0,0.0,True,False,
2026-06-17T21:56:06,111,124241,725,134.6,0.704928,0.086485,124241,2100.0,1100,11,0.3,0.0,0.0,0.0,-0.1,-15.0,0.0,True,False,
2026-06-17T21:56:07,112,124983,742,138.5,0.703165,0.082122,124983,2100.0,1600,16,0.4,0.0,0.0,0.0,-0.1,-15.0,0.0,True,False,
2026-06-17T21:56:12,113,127498,2515,569.8,0.697192,0.090596,127498,7008.0,6300,63,0.3,0.0,0.0,0.0,-0.1,0.0,50.0,False,True,
2026-06-17T21:56:13,114,128207,709,80.5,0.695508,0.103012,128207,1546.0,900,9,0.3,0.0,0.0,0.0,-0.1,-15.0,0.0,True,False,
2026-06-17T21:56:15,115,128985,778,132.3,0.693661,0.076116,128985,2093.0,1400,14,0.4,0.0,0.0,0.0,-0.1,-15.0,0.0,True,False,
2026-06-17T21:56:18,116,130560,1575,297.4,0.68992,0.089079,130560,4367.0,2900,29,0.3,0.0,0.0,0.0,-0.1,-15.0,0.0,True,False,
2026-06-17T21:56:20,117,131318,758,136.1,0.68812,0.102009,131318,2112.0,1400,14,0.3,0.0,0.0,0.0,-0.1,-15.0,0.0,True,False,
2026-06-17T21:56:21,118,132130,812,124.1,0.686191,0.082957,132130,2092.0,900,9,0.2,0.0,0.0,0.0,-0.1,-15.0,0.0,True,False,
2026-06-17T21:56:23,119,133023,893,120.6,0.68407,0.082233,133023,2110.0,1200,12,0.3,0.0,0.0,0.0,-0.1,-15.0,0.0,True,False,
2026-06-17T21:56:25,120,133576,553,95.1,0.682757,0.095378,133576,1560.0,800,8,0.2,0.0,0.0,0.0,-0.1,-15.0,0.0,True,False,
2026-06-17T21:56:29,121,136057,2481,592.0,0.676865,0.088348,136057,7008.0,8100,81,0.1,0.0,0.0,0.0,-0.1,0.0,50.0,False,True,
2026-06-17T21:56:31,122,137071,1014,179.8,0.674456,0.085174,137071,2752.0,1800,18,0.0,0.0,0.0,0.0,-0.1,-15.0,0.0,True,False,
2026-06-17T21:56:32,123,137662,591,95.2,0.673053,0.093835,137662,1568.0,1000,10,0.0,0.0,0.0,0.0,-0.1,-15.0,0.0,True,False,
2026-06-17T21:56:34,124,138211,549,97.0,0.671749,0.101597,138211,1567.0,900,9,0.0,0.0,0.0,0.0,-0.1,-15.0,0.0,True,False,
2026-06-17T21:56:38,125,140396,2185,451.7,0.666559,0.098778,140396,6306.0,4900,49,0.3,0.0,0.0,0.0,-0.1,-15.0,0.0,True,False,
2026-06-17T21:56:39,126,140947,551,96.0,0.665251,0.098173,140947,1549.0,1000,10,0.3,0.0,0.0,0.0,-0.1,-15.0,0.0,True,False,
2026-06-17T21:56:40,127,141610,663,90.2,0.663676,0.099313,141610,1552.0,1000,10,0.3,0.0,0.0,0.0,-0.1,-15.0,0.0,True,False,
2026-06-17T21:56:44,128,143707,2097,463.0,0.658696,0.095316,143707,6304.0,5200,52,0.3,0.0,0.0,0.0,-0.1,-15.0,0.0,True,False,
2026-06-17T21:56:46,129,144933,1226,247.0,0.655784,0.099916,144933,3554.0,2600,26,0.3,0.0,0.0,0.0,-0.1,-15.0,0.0,True,False,
2026-06-17T21:56:49,130,146529,1596,296.4,0.651994,0.088034,146529,4363.0,3000,30,0.3,0.0,0.0,0.0,-0.1,-15.0,0.0,True,False,
2026-06-17T21:56:53,131,148818,2289,442.4,0.646557,0.101752,148818,6291.0,5000,50,0.3,0.0,0.0,0.0,-0.1,-15.0,0.0,True,False,
2026-06-17T21:56:55,132,149675,857,123.1,0.644522,0.107501,149675,2112.0,1100,11,0.3,0.0,0.0,0.0,-0.1,-15.0,0.0,True,False,
2026-06-17T21:56:57,133,150904,1229,243.3,0.641603,0.095689,150904,3543.0,2400,24,0.4,0.0,0.0,0.0,-0.1,-15.0,0.0,True,False,
2026-06-17T21:56:59,134,151855,951,186.1,0.639344,0.101503,151855,2745.0,1900,19,0.3,0.0,0.0,0.0,-0.1,-15.0,0.0,True,False,
2026-06-17T21:57:02,135,153073,1218,249.3,0.636452,0.102108,153073,3538.0,2900,29,0.3,0.0,0.0,0.0,-0.1,-15.0,0.0,True,False,
2026-06-17T21:57:03,136,153751,678,83.5,0.634841,0.104748,153751,1557.0,900,9,0.5,0.0,0.0,0.0,-0.1,-15.0,0.0,True,False,
2026-06-17T21:57:04,137,154274,523,99.7,0.633599,0.116205,154274,1559.0,1000,10,0.3,0.0,0.0,0.0,-0.1,-15.0,0.0,True,False,
2026-06-17T21:57:06,138,154819,545,97.6,0.632305,0.108525,154819,1571.0,900,9,0.4,0.0,0.0,0.0,-0.1,-15.0,0.0,True,False,
2026-06-17T21:57:07,139,155548,729,137.0,0.630574,0.098877,155548,2103.0,1100,11,0.4,0.0,0.0,0.0,-0.1,-15.0,0.0,True,False,
2026-06-17T21:57:10,140,157091,1543,317.9,0.626909,0.116527,157091,4408.0,4100,41,0.3,0.0,0.0,0.0,-0.1,-15.0,0.0,True,False,
2026-06-17T21:57:12,141,158071,980,173.0,0.624581,0.109261,158071,2702.0,1400,14,0.4,0.0,0.0,0.0,-0.1,-15.0,0.0,True,False,
2026-06-17T21:57:14,142,158866,795,128.8,0.622693,0.110673,158866,2092.0,1200,12,0.3,0.0,0.0,0.0,-0.1,-15.0,0.0,True,False,
2026-06-17T21:57:15,143,159774,908,187.5,0.620537,0.108978,159774,2754.0,1600,16,0.3,0.0,0.0,0.0,-0.1,-15.0,0.0,True,False,
2026-06-17T21:57:18,144,160811,1037,182.4,0.618074,0.109292,160811,2737.0,2000,20,0.3,0.0,0.0,0.0,-0.1,-15.0,0.0,True,False,
2026-06-17T21:57:20,145,162320,1509,305.7,0.61449,0.122811,162320,4369.0,3100,31,0.3,0.0,0.0,0.0,-0.1,-15.0,0.0,True,False,
2026-06-17T21:57:22,146,162826,506,99.7,0.613288,0.095634,162826,1563.0,800,8,0.2,0.0,0.0,0.0,-0.1,-15.0,0.0,True,False,
2026-06-17T21:57:23,147,163412,586,92.0,0.611897,0.110236,163412,1563.0,800,8,0.3,0.0,0.0,0.0,-0.1,-15.0,0.0,True,False,
2026-06-17T21:57:25,148,164425,1013,180.5,0.609491,0.111141,164425,2751.0,1800,18,0.0,0.0,0.0,0.0,-0.1,-15.0,0.0,True,False,
2026-06-17T21:57:26,149,165182,757,133.7,0.607693,0.111502,165182,2110.0,1200,12,0.4,0.0,0.0,0.0,-0.1,-15.0,0.0,True,False,
2026-06-17T21:57:28,150,165745,563,95.4,0.606356,0.105621,165745,1554.0,1000,10,0.3,0.0,0.0,0.0,-0.1,-15.0,0.0,True,False,
2026-06-17T21:57:31,151,167640,1895,375.4,0.601855,0.108992,167640,5355.0,3900,39,0.4,0.0,0.0,0.0,-0.1,-15.0,0.0,True,False,
2026-06-17T21:57:33,152,168702,1062,176.8,0.599333,0.112853,168702,2740.0,1800,18,0.3,0.0,0.0,0.0,-0.1,-15.0,0.0,True,False,
2026-06-17T21:57:37,153,170660,1958,370.5,0.594683,0.11755,170660,5344.0,4100,41,0.4,0.0,0.0,0.0,-0.1,-15.0,0.0,True,False,
2026-06-17T21:57:38,154,171431,771,133.8,0.592851,0.112385,171431,2112.0,1300,13,0.0,0.0,0.0,0.0,-0.1,-15.0,0.0,True,False,
2026-06-17T21:57:40,155,171937,506,100.4,0.59165,0.111309,171937,1559.0,900,9,0.3,0.0,0.0,0.0,-0.1,-15.0,0.0,True,False,
2026-06-17T21:57:41,156,172487,550,95.2,0.590343,0.102848,172487,1549.0,900,9,0.3,0.0,0.0,0.0,-0.1,-15.0,0.0,True,False,
2026-06-17T21:57:43,157,173416,929,182.5,0.588137,0.11412,173416,2720.0,1500,15,0.3,0.0,0.0,0.0,-0.1,-15.0,0.0,True,False,
2026-06-17T21:57:45,158,174610,1194,252.4,0.585301,0.120447,174610,3552.0,2800,28,0.0,0.0,0.0,0.0,-0.1,-15.0,0.0,True,False,
2026-06-17T21:57:47,159,175649,1039,179.4,0.582834,0.120815,175649,2739.0,1700,17,0.3,0.0,0.0,0.0,-0.1,-15.0,0.0,True,False,
2026-06-17T21:57:51,160,178015,2366,585.9,0.577214,0.122,178015,7008.0,6200,62,0.2,0.0,0.0,0.0,-0.1,0.0,50.0,False,True,
2026-06-17T21:57:54,161,179510,1495,312.0,0.573664,0.115505,179510,4388.0,3300,33,0.4,0.0,0.0,0.0,-0.1,-15.0,0.0,True,False,
2026-06-17T21:57:57,162,180984,1474,313.0,0.570163,0.116935,180984,4393.0,3200,32,0.3,0.0,0.0,0.0,-0.1,-15.0,0.0,True,False,
2026-06-17T21:57:59,163,181873,889,193.1,0.568052,0.127552,181873,2747.0,2000,20,0.3,0.0,0.0,0.0,-0.1,-15.0,0.0,True,False,
2026-06-17T21:58:03,164,184013,2140,447.5,0.562969,0.121725,184013,6310.0,4000,40,0.3,0.0,0.0,0.0,-0.1,-15.0,0.0,True,False,
2026-06-17T21:58:05,165,185041,1028,177.0,0.560528,0.126256,185041,2751.0,1700,17,0.5,0.0,0.0,0.0,-0.1,-15.0,0.0,True,False,
2026-06-17T21:58:08,166,186472,1431,325.8,0.557129,0.128929,186472,4404.0,3900,39,0.5,0.0,0.0,0.0,-0.1,-15.0,0.0,True,False,
2026-06-17T21:58:11,167,187966,1494,307.1,0.553581,0.128637,187966,4377.0,3000,30,0.3,0.0,0.0,0.0,-0.1,-15.0,0.0,True,False,
